dataset,model,seed,instance_id,method,mode,significance,metric,value
scenario_a,rf,1,358,standard,alternative,0.1,runtime_ms,181.76940002012998
scenario_a,rf,1,358,guarded,alternative,0.1,rule_count,8.0
scenario_a,rf,1,358,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,358,guarded,alternative,0.1,runtime_ms,170.02650001086295
scenario_a,rf,1,358,standard,alternative,0.1,rule_count,3.0
scenario_a,rf,1,358,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,358,standard,alternative,0.1,runtime_ms,181.76940002012998
scenario_a,rf,1,358,guarded,alternative,0.1,rule_count,3.0
scenario_a,rf,1,358,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,358,guarded,alternative,0.1,runtime_ms,340.5342999903951
scenario_a,rf,1,358,standard,alternative,0.1,rule_count,3.0
scenario_a,rf,1,358,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,358,standard,alternative,0.1,runtime_ms,181.76940002012998
scenario_a,rf,1,358,guarded,alternative,0.2,rule_count,8.0
scenario_a,rf,1,358,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,guarded,alternative,0.2,runtime_ms,150.31970001291484
scenario_a,rf,1,358,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,358,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,standard,alternative,0.2,runtime_ms,181.76940002012998
scenario_a,rf,1,358,guarded,alternative,0.2,rule_count,3.0
scenario_a,rf,1,358,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,guarded,alternative,0.2,runtime_ms,242.66479999641888
scenario_a,rf,1,358,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,358,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,standard,alternative,0.2,runtime_ms,181.76940002012998
scenario_a,rf,1,358,guarded,alternative,0.2,rule_count,8.0
scenario_a,rf,1,358,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,guarded,alternative,0.2,runtime_ms,157.02019998570904
scenario_a,rf,1,358,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,358,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,standard,alternative,0.2,runtime_ms,181.76940002012998
scenario_a,rf,1,358,guarded,alternative,0.2,rule_count,2.0
scenario_a,rf,1,358,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,guarded,alternative,0.2,runtime_ms,303.9849999768194
scenario_a,rf,1,358,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,358,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,standard,alternative,0.2,runtime_ms,181.76940002012998
scenario_a,rf,1,358,guarded,alternative,0.2,rule_count,8.0
scenario_a,rf,1,358,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,guarded,alternative,0.2,runtime_ms,153.13290001358837
scenario_a,rf,1,358,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,358,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,standard,alternative,0.2,runtime_ms,181.76940002012998
scenario_a,rf,1,358,guarded,alternative,0.2,rule_count,2.0
scenario_a,rf,1,358,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,guarded,alternative,0.2,runtime_ms,235.7713999808766
scenario_a,rf,1,358,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,358,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,358,standard,alternative,0.2,runtime_ms,181.76940002012998
scenario_a,rf,1,405,guarded,alternative,0.01,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.01,runtime_ms,181.11689999932423
scenario_a,rf,1,405,standard,alternative,0.01,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.01,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.01,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.01,runtime_ms,334.93019998422824
scenario_a,rf,1,405,standard,alternative,0.01,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.01,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.01,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.01,runtime_ms,168.39080001227558
scenario_a,rf,1,405,standard,alternative,0.01,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.01,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.01,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.01,runtime_ms,291.9248999969568
scenario_a,rf,1,405,standard,alternative,0.01,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.01,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.01,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.01,runtime_ms,151.16280000074767
scenario_a,rf,1,405,standard,alternative,0.01,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.01,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.01,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.01,runtime_ms,270.5986999790184
scenario_a,rf,1,405,standard,alternative,0.01,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.01,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.05,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.05,runtime_ms,142.7554000110831
scenario_a,rf,1,405,standard,alternative,0.05,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.05,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.05,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.05,runtime_ms,316.4012999914121
scenario_a,rf,1,405,standard,alternative,0.05,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.05,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.05,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.05,runtime_ms,167.85040000104345
scenario_a,rf,1,405,standard,alternative,0.05,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.05,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.05,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.05,runtime_ms,313.8156000059098
scenario_a,rf,1,405,standard,alternative,0.05,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.05,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.05,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.05,runtime_ms,170.3943999891635
scenario_a,rf,1,405,standard,alternative,0.05,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.05,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.05,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.05,runtime_ms,307.861800014507
scenario_a,rf,1,405,standard,alternative,0.05,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.05,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.1,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.1,runtime_ms,165.70409998530522
scenario_a,rf,1,405,standard,alternative,0.1,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.1,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.1,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.1,runtime_ms,278.1505000020843
scenario_a,rf,1,405,standard,alternative,0.1,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.1,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.1,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.1,runtime_ms,141.88870001817122
scenario_a,rf,1,405,standard,alternative,0.1,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.1,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.1,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.1,runtime_ms,258.72790001449175
scenario_a,rf,1,405,standard,alternative,0.1,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.1,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.1,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.1,runtime_ms,145.30920001561753
scenario_a,rf,1,405,standard,alternative,0.1,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.1,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.1,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.1,runtime_ms,303.79209999227896
scenario_a,rf,1,405,standard,alternative,0.1,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.1,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.2,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.2,runtime_ms,174.77230000076815
scenario_a,rf,1,405,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.2,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.2,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.2,runtime_ms,248.60949997673742
scenario_a,rf,1,405,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.2,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.2,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.2,runtime_ms,169.88440000568517
scenario_a,rf,1,405,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.2,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.2,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.2,runtime_ms,240.20619998918846
scenario_a,rf,1,405,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.2,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.2,rule_count,8.0
scenario_a,rf,1,405,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.2,runtime_ms,180.37240000558086
scenario_a,rf,1,405,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.2,runtime_ms,208.38309999089688
scenario_a,rf,1,405,guarded,alternative,0.2,rule_count,3.0
scenario_a,rf,1,405,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,guarded,alternative,0.2,runtime_ms,274.47450000909157
scenario_a,rf,1,405,standard,alternative,0.2,rule_count,3.0
scenario_a,rf,1,405,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,405,standard,alternative,0.2,runtime_ms,208.38309999089688
scenario_a,rf,1,409,guarded,alternative,0.01,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.01,runtime_ms,143.26640000217594
scenario_a,rf,1,409,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.01,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.01,rule_count,4.0
scenario_a,rf,1,409,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.01,runtime_ms,262.785700004315
scenario_a,rf,1,409,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.01,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.01,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.01,runtime_ms,149.79979998315684
scenario_a,rf,1,409,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.01,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.01,rule_count,4.0
scenario_a,rf,1,409,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.01,runtime_ms,287.33479999937117
scenario_a,rf,1,409,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.01,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.01,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.01,runtime_ms,151.80550000513904
scenario_a,rf,1,409,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.01,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.01,rule_count,4.0
scenario_a,rf,1,409,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.01,runtime_ms,294.4664999959059
scenario_a,rf,1,409,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.01,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.05,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.05,runtime_ms,166.58119999920018
scenario_a,rf,1,409,standard,alternative,0.05,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.05,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.05,rule_count,4.0
scenario_a,rf,1,409,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.05,runtime_ms,274.18879998731427
scenario_a,rf,1,409,standard,alternative,0.05,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.05,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.05,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.05,runtime_ms,177.14769998565316
scenario_a,rf,1,409,standard,alternative,0.05,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.05,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.05,rule_count,4.0
scenario_a,rf,1,409,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.05,runtime_ms,321.90799998352304
scenario_a,rf,1,409,standard,alternative,0.05,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.05,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.05,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.05,runtime_ms,144.84730002004653
scenario_a,rf,1,409,standard,alternative,0.05,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.05,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.05,rule_count,4.0
scenario_a,rf,1,409,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.05,runtime_ms,255.06749999476597
scenario_a,rf,1,409,standard,alternative,0.05,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.05,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.1,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.1,runtime_ms,134.97270000516437
scenario_a,rf,1,409,standard,alternative,0.1,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.1,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.1,rule_count,4.0
scenario_a,rf,1,409,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.1,runtime_ms,254.27209999179468
scenario_a,rf,1,409,standard,alternative,0.1,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.1,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.1,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.1,runtime_ms,154.0177999995649
scenario_a,rf,1,409,standard,alternative,0.1,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.1,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.1,rule_count,4.0
scenario_a,rf,1,409,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.1,runtime_ms,257.41990000824444
scenario_a,rf,1,409,standard,alternative,0.1,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.1,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.1,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.1,runtime_ms,150.9762000059709
scenario_a,rf,1,409,standard,alternative,0.1,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.1,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.1,rule_count,4.0
scenario_a,rf,1,409,guarded,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.1,runtime_ms,308.37529999553226
scenario_a,rf,1,409,standard,alternative,0.1,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.1,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.1,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.2,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.2,runtime_ms,153.1455000222195
scenario_a,rf,1,409,standard,alternative,0.2,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.2,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.2,rule_count,3.0
scenario_a,rf,1,409,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.2,runtime_ms,271.84060000581667
scenario_a,rf,1,409,standard,alternative,0.2,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.2,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.2,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.2,runtime_ms,156.36250001261942
scenario_a,rf,1,409,standard,alternative,0.2,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.2,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.2,rule_count,4.0
scenario_a,rf,1,409,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.2,runtime_ms,269.85270000295714
scenario_a,rf,1,409,standard,alternative,0.2,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.2,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.2,rule_count,8.0
scenario_a,rf,1,409,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.2,runtime_ms,153.83429999928921
scenario_a,rf,1,409,standard,alternative,0.2,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.2,runtime_ms,182.33979999786243
scenario_a,rf,1,409,guarded,alternative,0.2,rule_count,3.0
scenario_a,rf,1,409,guarded,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,guarded,alternative,0.2,runtime_ms,272.81029999721795
scenario_a,rf,1,409,standard,alternative,0.2,rule_count,4.0
scenario_a,rf,1,409,standard,alternative,0.2,violation_rate,0.0
scenario_a,rf,1,409,standard,alternative,0.2,runtime_ms,182.33979999786243
scenario_a,rf,1,428,guarded,alternative,0.01,rule_count,8.0
scenario_a,rf,1,428,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,guarded,alternative,0.01,runtime_ms,148.18479999667034
scenario_a,rf,1,428,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,428,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,standard,alternative,0.01,runtime_ms,172.15709999436513
scenario_a,rf,1,428,guarded,alternative,0.01,rule_count,4.0
scenario_a,rf,1,428,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,guarded,alternative,0.01,runtime_ms,253.41999999363907
scenario_a,rf,1,428,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,428,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,standard,alternative,0.01,runtime_ms,172.15709999436513
scenario_a,rf,1,428,guarded,alternative,0.01,rule_count,8.0
scenario_a,rf,1,428,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,guarded,alternative,0.01,runtime_ms,149.29259999189526
scenario_a,rf,1,428,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,428,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,standard,alternative,0.01,runtime_ms,172.15709999436513
scenario_a,rf,1,428,guarded,alternative,0.01,rule_count,4.0
scenario_a,rf,1,428,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,guarded,alternative,0.01,runtime_ms,272.32489999732934
scenario_a,rf,1,428,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,428,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,standard,alternative,0.01,runtime_ms,172.15709999436513
scenario_a,rf,1,428,guarded,alternative,0.01,rule_count,8.0
scenario_a,rf,1,428,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,guarded,alternative,0.01,runtime_ms,152.93199999723583
scenario_a,rf,1,428,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,428,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,standard,alternative,0.01,runtime_ms,172.15709999436513
scenario_a,rf,1,428,guarded,alternative,0.01,rule_count,4.0
scenario_a,rf,1,428,guarded,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,guarded,alternative,0.01,runtime_ms,320.4758999927435
scenario_a,rf,1,428,standard,alternative,0.01,rule_count,4.0
scenario_a,rf,1,428,standard,alternative,0.01,violation_rate,0.0
scenario_a,rf,1,428,standard,alternative,0.01,runtime_ms,172.15709999436513
scenario_a,rf,1,428,guarded,alternative,0.05,rule_count,8.0
scenario_a,rf,1,428,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,428,guarded,alternative,0.05,runtime_ms,157.1432999917306
scenario_a,rf,1,428,standard,alternative,0.05,rule_count,4.0
scenario_a,rf,1,428,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,428,standard,alternative,0.05,runtime_ms,172.15709999436513
scenario_a,rf,1,428,guarded,alternative,0.05,rule_count,4.0
scenario_a,rf,1,428,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,428,guarded,alternative,0.05,runtime_ms,268.66569998674095
scenario_a,rf,1,428,standard,alternative,0.05,rule_count,4.0
scenario_a,rf,1,428,standard,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,428,standard,alternative,0.05,runtime_ms,172.15709999436513
scenario_a,rf,1,428,guarded,alternative,0.05,rule_count,8.0
scenario_a,rf,1,428,guarded,alternative,0.05,violation_rate,0.0
scenario_a,rf,1,428,guarded,alternative,0.05,runtime_ms,157.765499985544
scenario_a,rf,1,428,standard,alternative,0.05,rule_count,4.0
scenario_a,rf,1,428,standard,alternative,0.05,violation_rate,0.0
