seed,model,instance_id,method,significance,top1_correct,top2_correct,noise_rules,total_rules,noise_rule_fraction
2,logreg,45,standard_multibin,,0,0,3,5,0.6
2,logreg,45,guarded,0.05,1,1,2,4,0.5
2,logreg,45,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,45,guarded,0.2,1,1,0,1,0.0
2,logreg,48,standard_multibin,,1,1,4,8,0.5
2,logreg,48,guarded,0.05,1,1,2,4,0.5
2,logreg,48,guarded,0.1,1,1,2,4,0.5
2,logreg,48,guarded,0.2,1,1,2,4,0.5
2,logreg,50,standard_multibin,,0,0,3,5,0.6
2,logreg,50,guarded,0.05,1,1,2,4,0.5
2,logreg,50,guarded,0.1,1,1,2,4,0.5
2,logreg,50,guarded,0.2,1,1,2,4,0.5
2,logreg,55,standard_multibin,,1,1,3,6,0.5
2,logreg,55,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,55,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,55,guarded,0.2,1,1,0,2,0.0
2,logreg,56,standard_multibin,,0,0,3,5,0.6
2,logreg,56,guarded,0.05,1,1,2,4,0.5
2,logreg,56,guarded,0.1,1,1,2,4,0.5
2,logreg,56,guarded,0.2,1,1,2,4,0.5
2,logreg,60,standard_multibin,,1,1,3,5,0.6
2,logreg,60,guarded,0.05,1,1,2,4,0.5
2,logreg,60,guarded,0.1,1,1,2,4,0.5
2,logreg,60,guarded,0.2,1,0,2,3,0.6666666666666666
2,logreg,62,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,62,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,62,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,62,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,65,standard_multibin,,1,0,3,6,0.5
2,logreg,65,guarded,0.05,1,0,1,2,0.5
2,logreg,65,guarded,0.1,0,0,1,1,1.0
2,logreg,65,guarded,0.2,0,0,0,0,0.0
2,logreg,67,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,67,guarded,0.05,1,1,2,4,0.5
2,logreg,67,guarded,0.1,1,1,2,4,0.5
2,logreg,67,guarded,0.2,1,1,2,4,0.5
2,logreg,71,standard_multibin,,1,0,1,4,0.25
2,logreg,71,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,71,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,71,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,72,standard_multibin,,1,0,2,5,0.4
2,logreg,72,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,72,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,72,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,76,standard_multibin,,0,0,3,5,0.6
2,logreg,76,guarded,0.05,1,0,1,2,0.5
2,logreg,76,guarded,0.1,0,0,1,1,1.0
2,logreg,76,guarded,0.2,0,0,1,1,1.0
2,logreg,77,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,77,guarded,0.05,1,1,2,4,0.5
2,logreg,77,guarded,0.1,1,1,2,4,0.5
2,logreg,77,guarded,0.2,1,1,2,4,0.5
2,logreg,82,standard_multibin,,1,1,0,2,0.0
2,logreg,82,guarded,0.05,1,1,0,2,0.0
2,logreg,82,guarded,0.1,1,1,0,2,0.0
2,logreg,82,guarded,0.2,1,1,0,2,0.0
2,logreg,86,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,86,guarded,0.05,1,1,2,4,0.5
2,logreg,86,guarded,0.1,1,1,2,4,0.5
2,logreg,86,guarded,0.2,1,1,2,4,0.5
2,logreg,87,standard_multibin,,1,1,3,5,0.6
2,logreg,87,guarded,0.05,1,1,2,4,0.5
2,logreg,87,guarded,0.1,1,1,2,4,0.5
2,logreg,87,guarded,0.2,1,1,2,4,0.5
2,logreg,88,standard_multibin,,1,1,4,7,0.5714285714285714
2,logreg,88,guarded,0.05,1,1,2,4,0.5
2,logreg,88,guarded,0.1,1,1,2,4,0.5
2,logreg,88,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,89,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,89,guarded,0.05,1,1,2,4,0.5
2,logreg,89,guarded,0.1,1,1,2,4,0.5
2,logreg,89,guarded,0.2,1,1,2,4,0.5
2,logreg,91,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,91,guarded,0.05,1,1,2,4,0.5
2,logreg,91,guarded,0.1,1,1,2,4,0.5
2,logreg,91,guarded,0.2,1,1,2,4,0.5
2,logreg,93,standard_multibin,,1,0,3,6,0.5
2,logreg,93,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,93,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,93,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,94,standard_multibin,,1,0,3,6,0.5
2,logreg,94,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,94,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,94,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,96,standard_multibin,,1,0,3,6,0.5
2,logreg,96,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,96,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,96,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,103,standard_multibin,,1,0,3,6,0.5
2,logreg,103,guarded,0.05,1,0,1,2,0.5
2,logreg,103,guarded,0.1,0,0,1,1,1.0
2,logreg,103,guarded,0.2,0,0,0,0,0.0
2,logreg,105,standard_multibin,,1,0,3,6,0.5
2,logreg,105,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,105,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,105,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,107,standard_multibin,,1,0,2,5,0.4
2,logreg,107,guarded,0.05,1,1,2,4,0.5
2,logreg,107,guarded,0.1,1,1,2,4,0.5
2,logreg,107,guarded,0.2,1,1,2,4,0.5
2,logreg,109,standard_multibin,,1,1,3,6,0.5
2,logreg,109,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,109,guarded,0.1,1,1,0,2,0.0
2,logreg,109,guarded,0.2,1,1,0,2,0.0
2,logreg,110,standard_multibin,,1,0,1,4,0.25
2,logreg,110,guarded,0.05,1,1,0,2,0.0
2,logreg,110,guarded,0.1,1,1,0,2,0.0
2,logreg,110,guarded,0.2,1,1,0,2,0.0
2,logreg,116,standard_multibin,,1,0,2,5,0.4
2,logreg,116,guarded,0.05,0,0,1,1,1.0
2,logreg,116,guarded,0.1,0,0,1,1,1.0
2,logreg,116,guarded,0.2,0,0,1,1,1.0
2,logreg,118,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,118,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,118,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,118,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,119,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,119,guarded,0.05,1,1,2,4,0.5
2,logreg,119,guarded,0.1,1,1,2,4,0.5
2,logreg,119,guarded,0.2,1,1,2,4,0.5
2,logreg,120,standard_multibin,,1,0,3,6,0.5
2,logreg,120,guarded,0.05,1,1,2,4,0.5
2,logreg,120,guarded,0.1,1,1,2,4,0.5
2,logreg,120,guarded,0.2,1,1,2,4,0.5
2,logreg,123,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,123,guarded,0.05,1,1,2,4,0.5
2,logreg,123,guarded,0.1,1,1,2,4,0.5
2,logreg,123,guarded,0.2,1,1,2,4,0.5
2,logreg,124,standard_multibin,,1,1,1,3,0.3333333333333333
2,logreg,124,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,124,guarded,0.1,1,1,0,2,0.0
2,logreg,124,guarded,0.2,1,1,0,2,0.0
2,logreg,126,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,126,guarded,0.05,1,1,2,4,0.5
2,logreg,126,guarded,0.1,1,1,2,4,0.5
2,logreg,126,guarded,0.2,1,1,2,4,0.5
2,logreg,130,standard_multibin,,1,1,0,3,0.0
2,logreg,130,guarded,0.05,1,1,0,2,0.0
2,logreg,130,guarded,0.1,1,1,0,2,0.0
2,logreg,130,guarded,0.2,1,1,0,2,0.0
2,logreg,132,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,132,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,132,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,132,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,135,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,135,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,135,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,135,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,136,standard_multibin,,0,0,3,5,0.6
2,logreg,136,guarded,0.05,0,0,1,1,1.0
2,logreg,136,guarded,0.1,0,0,1,1,1.0
2,logreg,136,guarded,0.2,0,0,1,1,1.0
2,logreg,137,standard_multibin,,1,1,4,6,0.6666666666666666
2,logreg,137,guarded,0.05,1,1,2,4,0.5
2,logreg,137,guarded,0.1,1,1,2,4,0.5
2,logreg,137,guarded,0.2,1,1,2,4,0.5
2,logreg,138,standard_multibin,,1,1,1,4,0.25
2,logreg,138,guarded,0.05,1,1,0,2,0.0
2,logreg,138,guarded,0.1,1,1,0,2,0.0
2,logreg,138,guarded,0.2,1,1,0,2,0.0
2,logreg,140,standard_multibin,,1,1,0,3,0.0
2,logreg,140,guarded,0.05,1,1,0,2,0.0
2,logreg,140,guarded,0.1,1,1,0,2,0.0
2,logreg,140,guarded,0.2,1,1,0,2,0.0
2,logreg,142,standard_multibin,,1,1,4,7,0.5714285714285714
2,logreg,142,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,142,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,142,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,146,standard_multibin,,1,0,3,6,0.5
2,logreg,146,guarded,0.05,1,1,2,4,0.5
2,logreg,146,guarded,0.1,1,1,2,4,0.5
2,logreg,146,guarded,0.2,1,1,2,4,0.5
2,logreg,152,standard_multibin,,1,0,3,6,0.5
2,logreg,152,guarded,0.05,1,1,2,4,0.5
2,logreg,152,guarded,0.1,1,1,2,4,0.5
2,logreg,152,guarded,0.2,1,1,2,4,0.5
2,logreg,154,standard_multibin,,1,1,3,6,0.5
2,logreg,154,guarded,0.05,1,1,2,4,0.5
2,logreg,154,guarded,0.1,1,1,2,4,0.5
2,logreg,154,guarded,0.2,1,1,2,4,0.5
2,logreg,157,standard_multibin,,1,1,1,4,0.25
2,logreg,157,guarded,0.05,1,1,0,2,0.0
2,logreg,157,guarded,0.1,1,1,0,2,0.0
2,logreg,157,guarded,0.2,1,0,1,2,0.5
2,logreg,161,standard_multibin,,1,1,4,6,0.6666666666666666
2,logreg,161,guarded,0.05,1,1,2,4,0.5
2,logreg,161,guarded,0.1,1,1,2,4,0.5
2,logreg,161,guarded,0.2,1,1,2,4,0.5
2,logreg,162,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,162,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,162,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,162,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,165,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,165,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,165,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,165,guarded,0.2,1,1,0,2,0.0
2,logreg,168,standard_multibin,,1,1,3,6,0.5
2,logreg,168,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,168,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,168,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,171,standard_multibin,,1,1,3,6,0.5
2,logreg,171,guarded,0.05,1,1,2,4,0.5
2,logreg,171,guarded,0.1,1,1,2,4,0.5
2,logreg,171,guarded,0.2,1,1,2,4,0.5
2,logreg,172,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,172,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,172,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,172,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,175,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,175,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,175,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,175,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,176,standard_multibin,,1,0,3,6,0.5
2,logreg,176,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,176,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,176,guarded,0.2,1,1,2,4,0.5
2,logreg,180,standard_multibin,,0,0,3,5,0.6
2,logreg,180,guarded,0.05,1,1,2,4,0.5
2,logreg,180,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,180,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,183,standard_multibin,,1,0,3,5,0.6
2,logreg,183,guarded,0.05,0,0,1,1,1.0
2,logreg,183,guarded,0.1,0,0,0,0,0.0
2,logreg,183,guarded,0.2,0,0,0,0,0.0
2,logreg,185,standard_multibin,,1,0,4,7,0.5714285714285714
2,logreg,185,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,185,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,185,guarded,0.2,1,1,2,4,0.5
2,logreg,186,standard_multibin,,1,0,3,6,0.5
2,logreg,186,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,186,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,186,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,187,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,187,guarded,0.05,1,1,0,2,0.0
2,logreg,187,guarded,0.1,1,1,0,2,0.0
2,logreg,187,guarded,0.2,1,1,0,2,0.0
2,logreg,190,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,190,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,190,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,190,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,193,standard_multibin,,1,1,1,4,0.25
2,logreg,193,guarded,0.05,1,1,0,2,0.0
2,logreg,193,guarded,0.1,1,1,0,2,0.0
2,logreg,193,guarded,0.2,1,1,0,2,0.0
2,logreg,196,standard_multibin,,1,1,0,2,0.0
2,logreg,196,guarded,0.05,1,1,0,1,0.0
2,logreg,196,guarded,0.1,0,0,0,0,0.0
2,logreg,196,guarded,0.2,0,0,0,0,0.0
2,logreg,197,standard_multibin,,1,1,4,8,0.5
2,logreg,197,guarded,0.05,1,1,2,4,0.5
2,logreg,197,guarded,0.1,1,1,2,4,0.5
2,logreg,197,guarded,0.2,1,1,2,4,0.5
2,logreg,198,standard_multibin,,0,0,4,6,0.6666666666666666
2,logreg,198,guarded,0.05,1,1,2,4,0.5
2,logreg,198,guarded,0.1,1,1,2,4,0.5
2,logreg,198,guarded,0.2,1,1,2,4,0.5
2,logreg,199,standard_multibin,,1,1,3,6,0.5
2,logreg,199,guarded,0.05,1,1,2,4,0.5
2,logreg,199,guarded,0.1,1,1,2,4,0.5
2,logreg,199,guarded,0.2,0,0,2,2,1.0
2,logreg,204,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,204,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,204,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,204,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,207,standard_multibin,,1,0,1,4,0.25
2,logreg,207,guarded,0.05,1,1,0,2,0.0
2,logreg,207,guarded,0.1,1,1,0,2,0.0
2,logreg,207,guarded,0.2,1,1,0,2,0.0
2,logreg,212,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,212,guarded,0.05,1,1,2,4,0.5
2,logreg,212,guarded,0.1,1,1,2,4,0.5
2,logreg,212,guarded,0.2,1,1,2,4,0.5
2,logreg,214,standard_multibin,,0,0,2,4,0.5
2,logreg,214,guarded,0.05,1,1,2,4,0.5
2,logreg,214,guarded,0.1,1,1,2,4,0.5
2,logreg,214,guarded,0.2,1,1,2,4,0.5
2,logreg,216,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,216,guarded,0.05,1,1,2,4,0.5
2,logreg,216,guarded,0.1,1,1,2,4,0.5
2,logreg,216,guarded,0.2,1,1,2,4,0.5
2,logreg,217,standard_multibin,,1,1,4,7,0.5714285714285714
2,logreg,217,guarded,0.05,1,1,2,4,0.5
2,logreg,217,guarded,0.1,1,1,2,4,0.5
2,logreg,217,guarded,0.2,1,1,2,4,0.5
2,logreg,220,standard_multibin,,1,1,1,3,0.3333333333333333
2,logreg,220,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,220,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,220,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,227,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,227,guarded,0.05,1,1,2,4,0.5
2,logreg,227,guarded,0.1,1,1,2,4,0.5
2,logreg,227,guarded,0.2,1,1,2,4,0.5
2,logreg,231,standard_multibin,,1,0,4,7,0.5714285714285714
2,logreg,231,guarded,0.05,1,1,0,2,0.0
2,logreg,231,guarded,0.1,1,1,0,2,0.0
2,logreg,231,guarded,0.2,1,1,0,2,0.0
2,logreg,232,standard_multibin,,0,0,3,5,0.6
2,logreg,232,guarded,0.05,1,1,2,4,0.5
2,logreg,232,guarded,0.1,1,1,2,4,0.5
2,logreg,232,guarded,0.2,1,1,2,4,0.5
2,logreg,234,standard_multibin,,1,0,3,6,0.5
2,logreg,234,guarded,0.05,1,1,0,2,0.0
2,logreg,234,guarded,0.1,1,1,0,2,0.0
2,logreg,234,guarded,0.2,1,1,0,2,0.0
2,logreg,235,standard_multibin,,1,1,3,5,0.6
2,logreg,235,guarded,0.05,1,1,2,4,0.5
2,logreg,235,guarded,0.1,1,1,2,4,0.5
2,logreg,235,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,237,standard_multibin,,1,1,0,3,0.0
2,logreg,237,guarded,0.05,1,1,0,2,0.0
2,logreg,237,guarded,0.1,1,1,0,2,0.0
2,logreg,237,guarded,0.2,1,1,0,2,0.0
2,logreg,239,standard_multibin,,0,0,3,5,0.6
2,logreg,239,guarded,0.05,1,1,2,4,0.5
2,logreg,239,guarded,0.1,1,1,2,4,0.5
2,logreg,239,guarded,0.2,1,1,2,4,0.5
2,logreg,240,standard_multibin,,1,1,4,7,0.5714285714285714
2,logreg,240,guarded,0.05,1,1,2,4,0.5
2,logreg,240,guarded,0.1,1,1,2,4,0.5
2,logreg,240,guarded,0.2,1,1,2,4,0.5
2,logreg,247,standard_multibin,,1,1,3,5,0.6
2,logreg,247,guarded,0.05,1,1,2,4,0.5
2,logreg,247,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,247,guarded,0.2,1,0,1,2,0.5
2,logreg,251,standard_multibin,,1,0,1,4,0.25
2,logreg,251,guarded,0.05,1,1,0,2,0.0
2,logreg,251,guarded,0.1,1,1,0,2,0.0
2,logreg,251,guarded,0.2,1,1,0,2,0.0
2,logreg,254,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,254,guarded,0.05,1,1,2,4,0.5
2,logreg,254,guarded,0.1,1,1,2,4,0.5
2,logreg,254,guarded,0.2,1,1,2,4,0.5
2,logreg,257,standard_multibin,,1,1,3,6,0.5
2,logreg,257,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,257,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,257,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,261,standard_multibin,,1,1,3,5,0.6
2,logreg,261,guarded,0.05,1,1,2,4,0.5
2,logreg,261,guarded,0.1,1,0,1,2,0.5
2,logreg,261,guarded,0.2,0,0,1,1,1.0
2,logreg,262,standard_multibin,,0,0,3,5,0.6
2,logreg,262,guarded,0.05,1,1,2,4,0.5
2,logreg,262,guarded,0.1,1,1,2,4,0.5
2,logreg,262,guarded,0.2,1,1,2,4,0.5
2,logreg,265,standard_multibin,,0,0,3,5,0.6
2,logreg,265,guarded,0.05,0,0,0,0,0.0
2,logreg,265,guarded,0.1,0,0,0,0,0.0
2,logreg,265,guarded,0.2,0,0,0,0,0.0
2,logreg,266,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,266,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,266,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,266,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,268,standard_multibin,,1,1,3,6,0.5
2,logreg,268,guarded,0.05,1,1,2,4,0.5
2,logreg,268,guarded,0.1,1,1,2,4,0.5
2,logreg,268,guarded,0.2,1,1,2,4,0.5
2,logreg,269,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,269,guarded,0.05,1,1,2,4,0.5
2,logreg,269,guarded,0.1,1,1,2,4,0.5
2,logreg,269,guarded,0.2,1,1,2,4,0.5
2,logreg,274,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,274,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,274,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,274,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,275,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,275,guarded,0.05,1,1,2,4,0.5
2,logreg,275,guarded,0.1,1,1,2,4,0.5
2,logreg,275,guarded,0.2,1,1,2,4,0.5
2,logreg,276,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,276,guarded,0.05,1,1,2,4,0.5
2,logreg,276,guarded,0.1,1,1,2,4,0.5
2,logreg,276,guarded,0.2,1,1,2,4,0.5
2,logreg,279,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,279,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,279,guarded,0.1,1,1,0,2,0.0
2,logreg,279,guarded,0.2,1,1,0,2,0.0
2,logreg,280,standard_multibin,,0,0,3,5,0.6
2,logreg,280,guarded,0.05,1,1,2,4,0.5
2,logreg,280,guarded,0.1,1,1,2,4,0.5
2,logreg,280,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,281,standard_multibin,,1,1,3,6,0.5
2,logreg,281,guarded,0.05,1,1,2,4,0.5
2,logreg,281,guarded,0.1,1,1,2,4,0.5
2,logreg,281,guarded,0.2,1,1,2,4,0.5
2,logreg,283,standard_multibin,,1,1,4,8,0.5
2,logreg,283,guarded,0.05,1,1,2,4,0.5
2,logreg,283,guarded,0.1,1,1,2,4,0.5
2,logreg,283,guarded,0.2,1,1,2,4,0.5
2,logreg,284,standard_multibin,,0,0,3,5,0.6
2,logreg,284,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,284,guarded,0.1,1,1,0,2,0.0
2,logreg,284,guarded,0.2,1,1,0,1,0.0
2,logreg,285,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,285,guarded,0.05,1,1,2,4,0.5
2,logreg,285,guarded,0.1,0,0,1,1,1.0
2,logreg,285,guarded,0.2,0,0,1,1,1.0
2,logreg,286,standard_multibin,,1,1,0,3,0.0
2,logreg,286,guarded,0.05,1,1,0,2,0.0
2,logreg,286,guarded,0.1,1,1,0,2,0.0
2,logreg,286,guarded,0.2,1,1,0,2,0.0
2,logreg,288,standard_multibin,,1,1,0,3,0.0
2,logreg,288,guarded,0.05,1,1,0,2,0.0
2,logreg,288,guarded,0.1,1,1,0,2,0.0
2,logreg,288,guarded,0.2,1,1,0,2,0.0
2,logreg,289,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,289,guarded,0.05,1,1,1,3,0.3333333333333333
2,logreg,289,guarded,0.1,1,1,1,3,0.3333333333333333
2,logreg,289,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,290,standard_multibin,,1,0,1,4,0.25
2,logreg,290,guarded,0.05,0,0,0,0,0.0
2,logreg,290,guarded,0.1,0,0,0,0,0.0
2,logreg,290,guarded,0.2,0,0,0,0,0.0
2,logreg,292,standard_multibin,,1,1,0,2,0.0
2,logreg,292,guarded,0.05,1,1,0,2,0.0
2,logreg,292,guarded,0.1,1,1,0,2,0.0
2,logreg,292,guarded,0.2,1,1,0,2,0.0
2,logreg,295,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,295,guarded,0.05,1,1,2,4,0.5
2,logreg,295,guarded,0.1,1,1,2,4,0.5
2,logreg,295,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,300,standard_multibin,,1,1,0,3,0.0
2,logreg,300,guarded,0.05,1,1,0,2,0.0
2,logreg,300,guarded,0.1,1,1,0,2,0.0
2,logreg,300,guarded,0.2,1,1,0,2,0.0
2,logreg,306,standard_multibin,,1,1,3,6,0.5
2,logreg,306,guarded,0.05,1,1,2,4,0.5
2,logreg,306,guarded,0.1,1,1,2,4,0.5
2,logreg,306,guarded,0.2,0,0,1,1,1.0
2,logreg,310,standard_multibin,,1,1,2,6,0.3333333333333333
2,logreg,310,guarded,0.05,1,1,2,4,0.5
2,logreg,310,guarded,0.1,1,1,2,4,0.5
2,logreg,310,guarded,0.2,1,1,2,4,0.5
2,logreg,318,standard_multibin,,1,1,3,7,0.42857142857142855
2,logreg,318,guarded,0.05,1,1,2,4,0.5
2,logreg,318,guarded,0.1,1,1,2,4,0.5
2,logreg,318,guarded,0.2,1,1,2,4,0.5
2,logreg,319,standard_multibin,,1,1,3,6,0.5
2,logreg,319,guarded,0.05,1,1,2,4,0.5
2,logreg,319,guarded,0.1,1,1,2,4,0.5
2,logreg,319,guarded,0.2,1,1,1,3,0.3333333333333333
2,logreg,323,standard_multibin,,0,0,3,5,0.6
2,logreg,323,guarded,0.05,1,1,2,4,0.5
2,logreg,323,guarded,0.1,1,1,2,4,0.5
2,logreg,323,guarded,0.2,1,1,2,4,0.5
2,logreg,324,standard_multibin,,1,0,1,4,0.25
2,logreg,324,guarded,0.05,1,1,0,2,0.0
2,logreg,324,guarded,0.1,1,1,0,2,0.0
2,logreg,324,guarded,0.2,1,1,0,2,0.0
2,logreg,325,standard_multibin,,1,1,0,2,0.0
2,logreg,325,guarded,0.05,1,1,0,1,0.0
2,logreg,325,guarded,0.1,1,1,0,1,0.0
2,logreg,325,guarded,0.2,0,0,0,0,0.0
2,logreg,327,standard_multibin,,1,1,0,2,0.0
2,logreg,327,guarded,0.05,1,1,0,2,0.0
2,logreg,327,guarded,0.1,1,1,0,2,0.0
2,logreg,327,guarded,0.2,1,1,0,1,0.0
2,logreg,331,standard_multibin,,1,1,4,7,0.5714285714285714
2,logreg,331,guarded,0.05,1,1,2,4,0.5
2,logreg,331,guarded,0.1,1,1,2,4,0.5
2,logreg,331,guarded,0.2,1,1,2,4,0.5
2,logreg,333,standard_multibin,,1,1,4,7,0.5714285714285714
2,logreg,333,guarded,0.05,1,1,2,4,0.5
2,logreg,333,guarded,0.1,1,1,2,4,0.5
2,logreg,333,guarded,0.2,1,1,2,4,0.5
2,logreg,337,standard_multibin,,1,1,2,5,0.4
2,logreg,337,guarded,0.05,1,1,2,4,0.5
2,logreg,337,guarded,0.1,1,0,1,2,0.5
2,logreg,337,guarded,0.2,0,0,1,1,1.0
2,logreg,341,standard_multibin,,1,0,3,6,0.5
2,logreg,341,guarded,0.05,1,0,2,3,0.6666666666666666
2,logreg,341,guarded,0.1,0,0,2,2,1.0
2,logreg,341,guarded,0.2,0,0,1,1,1.0
2,logreg,342,standard_multibin,,1,1,1,4,0.25
