dataset,seed,epsilon,n_cal,n_test,coverage,lower_ci,upper_ci,violation,structural_violation,reject_rate,singleton_precision,singleton_recall,singleton_correct_count,singleton_count,singleton_precision_recall_defined,accepted_accuracy_empirical
je4042,46,0.05,54,54,0.9629629629629629,0.8725282277690526,0.9954827437055819,False,False,0.7592592592592593,0.8461538461538461,0.2037037037037037,11,13,True,0.8461538461538461
je4042,46,0.1,54,54,0.8518518518518519,0.7288023114378762,0.9338024228387042,True,False,0.4444444444444444,0.7333333333333333,0.4074074074074074,22,30,True,0.7333333333333333
je4243,42,0.01,73,73,1.0,0.950722939104134,1.0,False,False,1.0,,0.0,0,0,False,
je4243,42,0.05,73,73,0.9041095890410958,0.812357573437895,0.9605709863752372,True,False,0.7123287671232876,0.6666666666666666,0.1917808219178082,14,21,True,0.6666666666666666
je4243,42,0.1,73,73,0.8356164383561644,0.7304564280243105,0.9120700678664172,True,False,0.547945205479452,0.6363636363636364,0.2876712328767123,21,33,True,0.6363636363636364
je4243,43,0.01,73,73,1.0,0.950722939104134,1.0,False,False,1.0,,0.0,0,0,False,
je4243,43,0.05,73,73,0.7945205479452054,0.6838384008029488,0.8801869016645639,True,True,0.4794520547945205,0.6052631578947368,0.3150684931506849,23,38,True,0.6052631578947368
je4243,43,0.1,73,73,0.726027397260274,0.6090586395621227,0.823940797837445,True,True,0.3287671232876712,0.5918367346938775,0.3972602739726027,29,49,True,0.5918367346938775
je4243,44,0.01,73,73,1.0,0.950722939104134,1.0,False,False,1.0,,0.0,0,0,False,
je4243,44,0.05,73,73,0.9452054794520548,0.8656061656452231,0.9848704761618117,True,False,0.7123287671232876,0.8095238095238095,0.2328767123287671,17,21,True,0.8095238095238095
je4243,44,0.1,73,73,0.8767123287671232,0.7788202173054585,0.9420450842926539,True,False,0.5616438356164384,0.71875,0.3150684931506849,23,32,True,0.71875
je4243,45,0.01,73,73,1.0,0.950722939104134,1.0,False,False,1.0,,0.0,0,0,False,
je4243,45,0.05,73,73,0.958904109589041,0.8845639212331328,0.991443510492193,False,False,0.7397260273972602,0.8421052631578947,0.2191780821917808,16,19,True,0.8421052631578947
je4243,45,0.1,73,73,0.958904109589041,0.8845639212331328,0.991443510492193,False,False,0.6712328767123288,0.875,0.2876712328767123,21,24,True,0.875
je4243,46,0.01,73,73,1.0,0.950722939104134,1.0,False,False,1.0,,0.0,0,0,False,
je4243,46,0.05,73,73,0.8904109589041096,0.7954356791513938,0.9514835762790721,True,False,0.6712328767123288,0.6666666666666666,0.2191780821917808,16,24,True,0.6666666666666666
je4243,46,0.1,73,73,0.8356164383561644,0.7304564280243105,0.9120700678664172,True,False,0.5616438356164384,0.625,0.273972602739726,20,32,True,0.625
kc1,42,0.01,239,239,1.0,0.9846838615501735,1.0,False,False,0.9330543933054394,1.0,0.06694560669456066,16,16,True,1.0
kc1,42,0.05,239,239,0.9497907949790795,0.9139377037401818,0.9737903810753225,True,False,0.7238493723849372,0.8181818181818182,0.22594142259414227,54,66,True,0.8181818181818182
kc1,42,0.1,239,239,0.899581589958159,0.8542751173769391,0.9345941328831261,True,False,0.41841004184100417,0.8273381294964028,0.4811715481171548,115,139,True,0.8273381294964028
kc1,43,0.01,239,239,1.0,0.9846838615501735,1.0,False,False,1.0,,0.0,0,0,False,
kc1,43,0.05,239,239,1.0,0.9846838615501735,1.0,False,False,1.0,,0.0,0,0,False,
kc1,43,0.1,239,239,0.9288702928870293,0.888555584159326,0.9580209503594315,False,False,0.4686192468619247,0.8661417322834646,0.4602510460251046,110,127,True,0.8661417322834646
kc1,44,0.01,239,239,1.0,0.9846838615501735,1.0,False,False,0.9707112970711297,1.0,0.029288702928870293,7,7,True,1.0
kc1,44,0.05,239,239,0.9581589958158996,0.9244008817658164,0.9797560940507414,False,False,0.7364016736401674,0.8412698412698413,0.2217573221757322,53,63,True,0.8412698412698413
kc1,44,0.1,239,239,0.9581589958158996,0.9244008817658164,0.9797560940507414,False,False,0.7364016736401674,0.8412698412698413,0.2217573221757322,53,63,True,0.8412698412698413
kc1,45,0.01,239,239,0.99581589958159,0.9769094285182709,0.9998940733596425,False,False,0.9372384937238494,0.9333333333333333,0.058577405857740586,14,15,True,0.9333333333333333
kc1,45,0.05,239,239,0.9665271966527197,0.9351130626579434,0.9854401205514108,False,False,0.7364016736401674,0.873015873015873,0.2301255230125523,55,63,True,0.873015873015873
kc1,45,0.1,239,239,0.9288702928870293,0.888555584159326,0.9580209503594315,False,False,0.5606694560669456,0.8380952380952381,0.3682008368200837,88,105,True,0.8380952380952381
kc1,46,0.01,239,239,1.0,0.9846838615501735,1.0,False,False,1.0,,0.0,0,0,False,
kc1,46,0.05,239,239,0.9665271966527197,0.9351130626579434,0.9854401205514108,False,False,0.7740585774058577,0.8518518518518519,0.19246861924686193,46,54,True,0.8518518518518519
kc1,46,0.1,239,239,0.9121338912133892,0.8688241560424388,0.9447856125579105,False,False,0.497907949790795,0.825,0.41422594142259417,99,120,True,0.825
kc2,42,0.01,74,74,1.0,0.9513723837619781,1.0,False,False,1.0,,0.0,0,0,False,
kc2,42,0.05,74,74,0.9054054054054054,0.8147623835265271,0.9611159730010648,True,False,0.44594594594594594,0.8292682926829268,0.4594594594594595,34,41,True,0.8292682926829268
kc2,42,0.1,74,74,0.9054054054054054,0.8147623835265271,0.9611159730010648,False,False,0.3918918918918919,0.8444444444444444,0.5135135135135135,38,45,True,0.8444444444444444
kc2,43,0.01,74,74,1.0,0.9513723837619781,1.0,False,False,1.0,,0.0,0,0,False,
kc2,43,0.05,74,74,0.972972972972973,0.9057556605154807,0.9967099772819626,False,False,0.4594594594594595,0.95,0.5135135135135135,38,40,True,0.95
kc2,43,0.1,74,74,0.9459459459459459,0.8673448587781755,0.9850776548078481,False,False,0.2972972972972973,0.9230769230769231,0.6486486486486487,48,52,True,0.9230769230769231
kc2,44,0.01,74,74,1.0,0.9513723837619781,1.0,False,False,1.0,,0.0,0,0,False,
kc2,44,0.05,74,74,1.0,0.9513723837619781,1.0,False,False,0.6891891891891891,1.0,0.3108108108108108,23,23,True,1.0
kc2,44,0.1,74,74,1.0,0.9513723837619781,1.0,False,False,0.5405405405405406,1.0,0.4594594594594595,34,34,True,1.0
kc2,45,0.01,74,74,1.0,0.9513723837619781,1.0,False,False,1.0,,0.0,0,0,False,
kc2,45,0.05,74,74,0.9594594594594594,0.8860627432529786,0.9915602436291919,False,False,0.5,0.918918918918919,0.4594594594594595,34,37,True,0.918918918918919
kc2,45,0.1,74,74,0.8648648648648649,0.7654901992050459,0.9332490187373166,True,False,0.16216216216216217,0.8387096774193549,0.7027027027027027,52,62,True,0.8387096774193549
kc2,46,0.01,74,74,1.0,0.9513723837619781,1.0,False,False,1.0,,0.0,0,0,False,
kc2,46,0.05,74,74,0.972972972972973,0.9057556605154807,0.9967099772819626,False,False,0.581081081081081,0.9354838709677419,0.3918918918918919,29,31,True,0.9354838709677419
kc2,46,0.1,74,74,0.9324324324324325,0.8493212714569215,0.9776984876707647,False,False,0.3918918918918919,0.8888888888888888,0.5405405405405406,40,45,True,0.8888888888888888
kc3,42,0.01,65,65,1.0,0.9448283656811836,1.0,False,False,1.0,,0.0,0,0,False,
kc3,42,0.05,65,65,0.8923076923076924,0.7906184007423619,0.9555913430791888,True,False,0.16923076923076924,0.8703703703703703,0.7230769230769231,47,54,True,0.8888888888888888
kc3,42,0.1,65,65,0.8923076923076924,0.7906184007423619,0.9555913430791888,True,False,0.16923076923076924,0.8703703703703703,0.7230769230769231,47,54,True,0.8888888888888888
kc3,43,0.01,65,65,1.0,0.9448283656811836,1.0,False,False,1.0,,0.0,0,0,False,
kc3,43,0.05,65,65,1.0,0.9448283656811836,1.0,False,False,0.5076923076923077,1.0,0.49230769230769234,32,32,True,1.0
kc3,43,0.1,65,65,0.9538461538461539,0.8709887201017411,0.9903789211596642,False,False,0.16923076923076924,0.9444444444444444,0.7846153846153846,51,54,True,0.9444444444444444
kc3,44,0.01,65,65,1.0,0.9448283656811836,1.0,False,False,1.0,,0.0,0,0,False,
kc3,44,0.05,65,65,0.9692307692307692,0.8932296794254907,0.9962517377805581,False,False,0.35384615384615387,0.9523809523809523,0.6153846153846154,40,42,True,0.9523809523809523
kc3,44,0.1,65,65,0.9076923076923077,0.8098341607835098,0.9653663477859,False,False,0.12307692307692308,0.8947368421052632,0.7846153846153846,51,57,True,0.8947368421052632
kc3,45,0.01,65,65,1.0,0.9448283656811836,1.0,False,False,1.0,,0.0,0,0,False,
kc3,45,0.05,65,65,1.0,0.9448283656811836,1.0,False,False,0.676923076923077,1.0,0.3230769230769231,21,21,True,1.0
kc3,45,0.1,65,65,0.9384615384615385,0.849866599329491,0.9829800288169797,False,False,0.1076923076923077,0.9310344827586207,0.8307692307692308,54,58,True,0.9310344827586207
kc3,46,0.01,65,65,1.0,0.9448283656811836,1.0,False,False,1.0,,0.0,0,0,False,
kc3,46,0.05,65,65,0.9384615384615385,0.849866599329491,0.9829800288169797,True,False,0.23076923076923078,0.92,0.7076923076923077,46,50,True,0.92
kc3,46,0.1,65,65,0.8,0.6823120281183088,0.8889841651132548,True,True,0.03076923076923077,0.8253968253968254,0.8,52,63,True,0.8253968253968254
liver,42,0.01,68,69,1.0,0.9479419421369203,1.0,False,False,1.0,,0.0,0,0,False,
liver,42,0.05,68,69,0.9565217391304348,0.8781528506347481,0.9909423926411842,False,False,0.5507246376811594,0.9032258064516129,0.4057971014492754,28,31,True,0.9032258064516129
liver,42,0.1,68,69,0.9565217391304348,0.8781528506347481,0.9909423926411842,False,False,0.5507246376811594,0.9032258064516129,0.4057971014492754,28,31,True,0.9032258064516129
liver,43,0.01,68,69,1.0,0.9479419421369203,1.0,False,False,1.0,,0.0,0,0,False,
liver,43,0.05,68,69,0.9565217391304348,0.8781528506347481,0.9909423926411842,False,False,0.855072463768116,0.7,0.10144927536231885,7,10,True,0.7
liver,43,0.1,68,69,0.9565217391304348,0.8781528506347481,0.9909423926411842,False,False,0.855072463768116,0.7,0.10144927536231885,7,10,True,0.7
liver,44,0.01,68,69,1.0,0.9479419421369203,1.0,False,False,1.0,,0.0,0,0,False,
liver,44,0.05,68,69,0.9710144927536232,0.8991846195179105,0.9964702406178715,False,False,0.6956521739130435,0.9047619047619048,0.2753623188405797,19,21,True,0.9047619047619048
liver,44,0.1,68,69,0.9565217391304348,0.8781528506347481,0.9909423926411842,False,False,0.6086956521739131,0.8888888888888888,0.34782608695652173,24,27,True,0.8888888888888888
liver,45,0.01,68,69,1.0,0.9479419421369203,1.0,False,False,1.0,,0.0,0,0,False,
liver,45,0.05,68,69,0.8405797101449275,0.7326319041235902,0.9176377521745552,True,True,0.5217391304347826,0.6666666666666666,0.3188405797101449,22,33,True,0.6666666666666666
liver,45,0.1,68,69,0.8405797101449275,0.7326319041235902,0.9176377521745552,True,False,0.4927536231884058,0.6857142857142857,0.34782608695652173,24,35,True,0.6857142857142857
liver,46,0.01,68,69,1.0,0.9479419421369203,1.0,False,False,1.0,,0.0,0,0,False,
liver,46,0.05,68,69,0.9130434782608695,0.8202792666994534,0.9674170851407691,True,False,0.6811594202898551,0.7272727272727273,0.2318840579710145,16,22,True,0.7272727272727273
liver,46,0.1,68,69,0.8115942028985508,0.6993957718572986,0.8956878309625401,True,True,0.4057971014492754,0.6829268292682927,0.4057971014492754,28,41,True,0.6829268292682927
pc1req,42,0.01,21,21,1.0,0.8389023847809204,1.0,False,False,1.0,,0.0,0,0,False,
pc1req,42,0.05,21,21,1.0,0.8389023847809204,1.0,False,False,0.9047619047619048,1.0,0.09523809523809523,2,2,True,1.0
pc1req,42,0.1,21,21,0.7619047619047619,0.5283401723453759,0.9178241244069775,True,False,0.3333333333333333,0.6428571428571429,0.42857142857142855,9,14,True,0.6428571428571429
pc1req,43,0.01,21,21,1.0,0.8389023847809204,1.0,False,False,1.0,,0.0,0,0,False,
pc1req,43,0.05,21,21,0.8571428571428571,0.636576012983019,0.9695110323784835,True,False,0.6190476190476191,0.625,0.23809523809523808,5,8,True,0.625
pc1req,43,0.1,21,21,0.8095238095238095,0.5809339588164454,0.9455364318215961,True,False,0.42857142857142855,0.6666666666666666,0.38095238095238093,8,12,True,0.6666666666666666
pc1req,44,0.01,21,21,1.0,0.8389023847809204,1.0,False,False,1.0,,0.0,0,0,False,
pc1req,44,0.05,21,21,0.8095238095238095,0.5809339588164454,0.9455364318215961,True,True,0.6190476190476191,0.5,0.19047619047619047,4,8,True,0.5
pc1req,44,0.1,21,21,0.8095238095238095,0.5809339588164454,0.9455364318215961,True,False,0.6190476190476191,0.5,0.19047619047619047,4,8,True,0.5
pc1req,45,0.01,21,21,1.0,0.8389023847809204,1.0,False,False,1.0,,0.0,0,0,False,
pc1req,45,0.05,21,21,0.9523809523809523,0.761840090063179,0.9987951165516293,False,False,0.9523809523809523,0.0,0.0,0,1,True,0.0
pc1req,45,0.1,21,21,0.9523809523809523,0.761840090063179,0.9987951165516293,False,False,0.9523809523809523,0.0,0.0,0,1,True,0.0
pc1req,46,0.01,21,21,1.0,0.8389023847809204,1.0,False,False,1.0,,0.0,0,0,False,
pc1req,46,0.05,21,21,0.9047619047619048,0.6962255930860888,0.9882506821155497,True,False,0.8095238095238095,0.5,0.09523809523809523,2,4,True,0.5
pc1req,46,0.1,21,21,0.9047619047619048,0.6962255930860888,0.9882506821155497,False,False,0.8095238095238095,0.5,0.09523809523809523,2,4,True,0.5
pc4,42,0.01,269,269,1.0,0.9863802925276878,1.0,False,False,0.39776951672862454,1.0,0.6022304832713755,162,162,True,1.0
pc4,42,0.05,269,269,0.9628252788104089,0.9326986697368341,0.982031838331847,False,False,0.1412639405204461,0.9567099567099567,0.8215613382899628,221,231,True,0.9523809523809523
pc4,42,0.1,269,269,0.8847583643122676,0.8404251548160587,0.920341390109516,True,False,0.03345724907063197,0.9153846153846154,0.8847583643122676,238,260,True,0.9115384615384615
pc4,43,0.01,269,269,0.9888475836431226,0.9677556600709603,0.9976941720736016,True,False,0.3048327137546468,0.983957219251337,0.6840148698884758,184,187,True,0.983957219251337
pc4,43,0.05,269,269,0.9516728624535316,0.9187768360263892,0.9740202425827377,False,False,0.13011152416356878,0.9444444444444444,0.8215613382899628,221,234,True,0.9444444444444444
pc4,43,0.1,269,269,0.8847583643122676,0.8404251548160587,0.920341390109516,True,False,0.01858736059479554,0.9015151515151515,0.8847583643122676,238,264,True,0.8939393939393939
pc4,44,0.01,269,269,1.0,0.9863802925276878,1.0,False,False,0.3420074349442379,1.0,0.6579925650557621,177,177,True,1.0
pc4,44,0.05,269,269,0.9479553903345725,0.9142189856467178,0.9712581133202558,True,False,0.11895910780669144,0.9409282700421941,0.828996282527881,223,237,True,0.9409282700421941
pc4,44,0.1,269,269,0.8996282527881041,0.8573293883238495,0.9328067197611012,True,False,0.0,0.8996282527881041,0.8996282527881041,242,269,True,0.8996282527881041
pc4,45,0.01,269,269,0.9962825278810409,0.9794627201568293,0.9999058861836884,False,False,0.3345724907063197,0.994413407821229,0.6617100371747212,178,179,True,0.994413407821229
pc4,45,0.05,269,269,0.9442379182156134,0.9096958340553902,0.9684580571235368,True,False,0.05947955390334572,0.9407114624505929,0.8847583643122676,238,253,True,0.932806324110672
pc4,45,0.1,269,269,0.9182156133828996,0.8787948274860791,0.9480372986663886,False,False,0.0037174721189591076,0.9216417910447762,0.9182156133828996,247,268,True,0.9029850746268657
pc4,46,0.01,269,269,0.9814126394052045,0.9571587599909638,0.9939378675769722,True,False,0.29739776951672864,0.9735449735449735,0.6840148698884758,184,189,True,0.9735449735449735
pc4,46,0.05,269,269,0.9330855018587361,0.896306070763348,0.9598632262051258,True,False,0.13011152416356878,0.9230769230769231,0.8029739776951673,216,234,True,0.9230769230769231
pc4,46,0.1,269,269,0.9107806691449815,0.8701585653371571,0.941997766719858,False,False,0.04460966542750929,0.9066147859922179,0.8661710037174721,233,257,True,0.914396887159533
sonar,42,0.01,42,42,1.0,0.9159161450596448,1.0,False,False,1.0,,0.0,0,0,False,
sonar,42,0.05,42,42,0.9285714285714286,0.8051688018435087,0.9850203083292903,True,False,0.38095238095238093,0.8846153846153846,0.5476190476190477,23,26,True,0.8846153846153846
sonar,42,0.1,42,42,0.9285714285714286,0.8051688018435087,0.9850203083292903,False,False,0.2857142857142857,0.9,0.6428571428571429,27,30,True,0.9
sonar,43,0.01,42,42,1.0,0.9159161450596448,1.0,False,False,1.0,,0.0,0,0,False,
sonar,43,0.05,42,42,0.9285714285714286,0.8051688018435087,0.9850203083292903,True,False,0.2619047619047619,0.9032258064516129,0.6666666666666666,28,31,True,0.9032258064516129
sonar,43,0.1,42,42,0.8571428571428571,0.7146061580869155,0.945716141621236,True,False,0.09523809523809523,0.8421052631578947,0.7619047619047619,32,38,True,0.8421052631578947
sonar,44,0.01,42,42,1.0,0.9159161450596448,1.0,False,False,1.0,,0.0,0,0,False,
sonar,44,0.05,42,42,0.9761904761904762,0.8743414428250074,0.9993973766983499,False,False,0.35714285714285715,0.9629629629629629,0.6190476190476191,26,27,True,0.9629629629629629
sonar,44,0.1,42,42,0.8571428571428571,0.7146061580869155,0.945716141621236,True,False,0.07142857142857142,0.8461538461538461,0.7857142857142857,33,39,True,0.8205128205128205
sonar,45,0.01,42,42,1.0,0.9159161450596448,1.0,False,False,1.0,,0.0,0,0,False,
sonar,45,0.05,42,42,0.9761904761904762,0.8743414428250074,0.9993973766983499,False,False,0.2619047619047619,0.967741935483871,0.7142857142857143,30,31,True,0.967741935483871
sonar,45,0.1,42,42,0.9285714285714286,0.8051688018435087,0.9850203083292903,False,False,0.047619047619047616,0.925,0.8809523809523809,37,40,True,0.925
sonar,46,0.01,42,42,1.0,0.9159161450596448,1.0,False,False,1.0,,0.0,0,0,False,
sonar,46,0.05,42,42,1.0,0.9159161450596448,1.0,False,False,0.21428571428571427,1.0,0.7857142857142857,33,33,True,1.0
sonar,46,0.1,42,42,0.9761904761904762,0.8743414428250074,0.9993973766983499,False,False,0.16666666666666666,0.9714285714285714,0.8095238095238095,34,35,True,0.9714285714285714
spect,42,0.01,44,44,1.0,0.9195800602362292,1.0,False,False,1.0,,0.0,0,0,False,
spect,42,0.05,44,44,0.9545454545454546,0.8452684223410107,0.9944470480046403,False,False,0.4318181818181818,0.92,0.5227272727272727,23,25,True,0.92
spect,42,0.1,44,44,0.8409090909090909,0.6993467862283121,0.9335565387971655,True,False,0.045454545454545456,0.8333333333333334,0.7954545454545454,35,42,True,0.8809523809523809
spect,43,0.01,44,44,1.0,0.9195800602362292,1.0,False,False,1.0,,0.0,0,0,False,
spect,43,0.05,44,44,1.0,0.9195800602362292,1.0,False,False,0.9318181818181818,1.0,0.06818181818181818,3,3,True,1.0
spect,43,0.1,44,44,0.9545454545454546,0.8452684223410107,0.9944470480046403,False,False,0.4772727272727273,0.9130434782608695,0.4772727272727273,21,23,True,0.9130434782608695
spect,44,0.01,44,44,1.0,0.9195800602362292,1.0,False,False,1.0,,0.0,0,0,False,
spect,44,0.05,44,44,0.9545454545454546,0.8452684223410107,0.9944470480046403,False,False,0.6136363636363636,0.8823529411764706,0.3409090909090909,15,17,True,0.8823529411764706
spect,44,0.1,44,44,0.8636363636363636,0.726493109096266,0.9482691705137265,True,False,0.022727272727272728,0.8604651162790697,0.8409090909090909,37,43,True,0.8837209302325582
spect,45,0.01,44,44,1.0,0.9195800602362292,1.0,False,False,1.0,,0.0,0,0,False,
spect,45,0.05,44,44,0.9772727272727273,0.8797584177935348,0.9994247607865843,False,False,0.6818181818181818,0.9285714285714286,0.29545454545454547,13,14,True,0.9285714285714286
spect,45,0.1,44,44,0.8636363636363636,0.726493109096266,0.9482691705137265,True,False,0.0,0.8636363636363636,0.8636363636363636,38,44,True,0.8636363636363636
spect,46,0.01,44,44,1.0,0.9195800602362292,1.0,False,False,1.0,,0.0,0,0,False,
spect,46,0.05,44,44,0.9772727272727273,0.8797584177935348,0.9994247607865843,False,False,0.45454545454545453,0.9583333333333334,0.5227272727272727,23,24,True,0.9583333333333334
spect,46,0.1,44,44,0.9545454545454546,0.8452684223410107,0.9944470480046403,False,False,0.2727272727272727,0.9375,0.6818181818181818,30,32,True,0.9375
spectf,42,0.01,54,54,1.0,0.9339684857558858,1.0,False,False,1.0,,0.0,0,0,False,
spectf,42,0.05,54,54,0.9814814814814815,0.9010848404921487,0.9995312615960904,False,False,0.42592592592592593,0.967741935483871,0.5555555555555556,30,31,True,0.967741935483871
spectf,42,0.1,54,54,0.9444444444444444,0.8461149662083893,0.9883932256200587,False,False,0.37037037037037035,0.9117647058823529,0.5740740740740741,31,34,True,0.9117647058823529
spectf,43,0.01,54,54,1.0,0.9339684857558858,1.0,False,False,1.0,,0.0,0,0,False,
spectf,43,0.05,54,54,0.9444444444444444,0.8461149662083893,0.9883932256200587,True,False,0.3888888888888889,0.9090909090909091,0.5555555555555556,30,33,True,0.8787878787878788
spectf,43,0.1,54,54,0.8333333333333334,0.707058760885813,0.9208455638299506,True,False,0.09259259259259259,0.8163265306122449,0.7407407407407407,40,49,True,0.8367346938775511
spectf,44,0.01,54,54,1.0,0.9339684857558858,1.0,False,False,1.0,,0.0,0,0,False,
spectf,44,0.05,54,54,1.0,0.9339684857558858,1.0,False,False,0.5740740740740741,1.0,0.42592592592592593,23,23,True,1.0
spectf,44,0.1,54,54,0.8333333333333334,0.707058760885813,0.9208455638299506,True,False,0.2037037037037037,0.7906976744186046,0.6296296296296297,34,43,True,0.8372093023255814
spectf,45,0.01,54,54,1.0,0.9339684857558858,1.0,False,False,1.0,,0.0,0,0,False,
spectf,45,0.05,54,54,0.9629629629629629,0.8725282277690526,0.9954827437055819,False,False,0.46296296296296297,0.9310344827586207,0.5,27,29,True,0.9310344827586207
spectf,45,0.1,54,54,0.9074074074074074,0.7969984528136825,0.9692472147325784,False,False,0.2777777777777778,0.8717948717948718,0.6296296296296297,34,39,True,0.8717948717948718
spectf,46,0.01,54,54,1.0,0.9339684857558858,1.0,False,False,1.0,,0.0,0,0,False,
spectf,46,0.05,54,54,0.9629629629629629,0.8725282277690526,0.9954827437055819,False,False,0.5,0.9259259259259259,0.46296296296296297,25,27,True,0.9259259259259259
spectf,46,0.1,54,54,0.9259259259259259,0.8210665708339272,0.9794490327019055,False,False,0.37037037037037035,0.8823529411764706,0.5555555555555556,30,34,True,0.8823529411764706
transfusion,42,0.01,101,101,0.9801980198019802,0.9302949102050755,0.9975928270907584,True,False,0.8217821782178217,0.8888888888888888,0.15841584158415842,16,18,True,0.8888888888888888
transfusion,42,0.05,101,101,0.900990099009901,0.8254471739228809,0.9514912438795933,True,False,0.504950495049505,0.8,0.39603960396039606,40,50,True,0.8
transfusion,42,0.1,101,101,0.8712871287128713,0.7899579887943088,0.9296498185265997,True,False,0.39603960396039606,0.7868852459016393,0.4752475247524752,48,61,True,0.7868852459016393
transfusion,43,0.01,101,101,1.0,0.9641353796099911,1.0,False,False,1.0,,0.0,0,0,False,
transfusion,43,0.05,101,101,0.9405940594059405,0.8751735633554861,0.977889427590582,True,False,0.594059405940594,0.8536585365853658,0.3465346534653465,35,41,True,0.8536585365853658
transfusion,43,0.1,101,101,0.8811881188118812,0.8016549367364286,0.9370765954673226,True,False,0.3465346534653465,0.8181818181818182,0.5346534653465347,54,66,True,0.8181818181818182
transfusion,44,0.01,101,101,1.0,0.9641353796099911,1.0,False,False,1.0,,0.0,0,0,False,
transfusion,44,0.05,101,101,0.9801980198019802,0.9302949102050755,0.9975928270907584,False,False,0.8712871287128713,0.8461538461538461,0.10891089108910891,11,13,True,0.8461538461538461
transfusion,44,0.1,101,101,0.9603960396039604,0.9016949813799406,0.9891055162831762,False,False,0.7227722772277227,0.8571428571428571,0.2376237623762376,24,28,True,0.8571428571428571
transfusion,45,0.01,101,101,1.0,0.9641353796099911,1.0,False,False,0.9405940594059405,1.0,0.0594059405940594,6,6,True,1.0
transfusion,45,0.05,101,101,0.900990099009901,0.8254471739228809,0.9514912438795933,True,False,0.5148514851485149,0.7959183673469388,0.38613861386138615,39,49,True,0.7959183673469388
transfusion,45,0.1,101,101,0.8514851485148515,0.7669030961466505,0.9144276711612244,True,False,0.297029702970297,0.7887323943661971,0.5544554455445545,56,71,True,0.7887323943661971
transfusion,46,0.01,101,101,0.9801980198019802,0.9302949102050755,0.9975928270907584,True,False,0.8118811881188119,0.8947368421052632,0.16831683168316833,17,19,True,0.8947368421052632
transfusion,46,0.05,101,101,0.9801980198019802,0.9302949102050755,0.9975928270907584,False,False,0.8118811881188119,0.8947368421052632,0.16831683168316833,17,19,True,0.8947368421052632
transfusion,46,0.1,101,101,0.8613861386138614,0.7783773104113904,0.9220963512091903,True,False,0.31683168316831684,0.7971014492753623,0.5445544554455446,55,69,True,0.7971014492753623
ttt,42,0.01,192,192,1.0,0.9809704778313504,1.0,False,False,0.078125,1.0,0.921875,177,177,True,1.0
ttt,42,0.05,192,192,0.96875,0.933225949028073,0.988447137679589,False,False,0.03125,1.0,0.96875,186,186,True,1.0
ttt,42,0.1,192,192,0.953125,0.9128841812046543,0.9783447193238117,False,False,0.046875,1.0,0.953125,183,183,True,1.0
ttt,43,0.01,192,192,1.0,0.9809704778313504,1.0,False,False,0.17708333333333334,1.0,0.8229166666666666,158,158,True,1.0
ttt,43,0.05,192,192,0.9635416666666666,0.9263273640737975,0.985218399512193,False,False,0.020833333333333332,0.9840425531914894,0.9635416666666666,185,188,True,0.9787234042553191
ttt,43,0.1,192,192,0.9166666666666666,0.8681989181439307,0.9516173335048435,False,False,0.078125,0.9943502824858758,0.9166666666666666,176,177,True,0.9943502824858758
ttt,44,0.01,192,192,0.9947916666666666,0.9713241581459726,0.9998681451101752,False,False,0.020833333333333332,0.9946808510638298,0.9739583333333334,187,188,True,0.9946808510638298
ttt,44,0.05,192,192,0.9375,0.8933706834337284,0.9672914165209983,True,False,0.057291666666666664,0.994475138121547,0.9375,180,181,True,0.994475138121547
ttt,44,0.1,192,192,0.875,0.8197396243484372,0.9182423309121371,True,False,0.125,1.0,0.875,168,168,True,1.0
ttt,45,0.01,192,192,1.0,0.9809704778313504,1.0,False,False,0.09895833333333333,1.0,0.9010416666666666,173,173,True,1.0
ttt,45,0.05,192,192,0.96875,0.933225949028073,0.988447137679589,False,False,0.026041666666666668,0.9946524064171123,0.96875,186,187,True,0.983957219251337
ttt,45,0.1,192,192,0.90625,0.8558833222975043,0.9434874244583802,False,False,0.09375,1.0,0.90625,174,174,True,1.0
ttt,46,0.01,192,192,0.9947916666666666,0.9713241581459726,0.9998681451101752,False,False,0.09375,0.9942528735632183,0.9010416666666666,173,174,True,0.9942528735632183
ttt,46,0.05,192,192,0.9375,0.8933706834337284,0.9672914165209983,True,False,0.046875,0.9836065573770492,0.9375,180,183,True,0.9836065573770492
ttt,46,0.1,192,192,0.8958333333333334,0.8437131678695671,0.9352019682738462,True,False,0.09895833333333333,0.9942196531791907,0.8958333333333334,172,173,True,0.9942196531791907
vote,42,0.01,104,104,0.9903846153846154,0.947589300296766,0.9997565891681515,False,False,0.7115384615384616,0.9666666666666667,0.27884615384615385,29,30,True,0.9666666666666667
vote,42,0.05,104,104,0.9423076923076923,0.8786501134683149,0.9785361214564804,True,False,0.3557692307692308,0.9104477611940298,0.5865384615384616,61,67,True,0.9104477611940298
vote,42,0.1,104,104,0.9230769230769231,0.8540483683616988,0.9662053813273395,False,False,0.17307692307692307,0.9069767441860465,0.75,78,86,True,0.9069767441860465
vote,43,0.01,104,104,1.0,0.9651516934123259,1.0,False,False,0.5865384615384616,1.0,0.41346153846153844,43,43,True,1.0
vote,43,0.05,104,104,0.9711538461538461,0.9180087241078789,0.9940112610221391,False,False,0.3269230769230769,0.9571428571428572,0.6442307692307693,67,70,True,0.9571428571428572
