arm,strategy,dataset,seed,epsilon,confidence,n_cal,n_test,coverage,lower_ci,upper_ci,violation,structural_violation,reject_rate,singleton_precision,singleton_recall,singleton_correct_count,singleton_count,singleton_precision_recall_defined
A,builtin.default,liver,43,0.1,0.9,68,69,0.9565217391304348,0.8781528506347481,0.9909423926411842,False,False,0.855072463768116,0.7,0.10144927536231885,7,10,True
C,experimental.difficulty_normalized,liver,43,0.1,0.9,68,69,0.9855072463768116,0.9218764642594657,0.999633142555426,False,False,0.8405797101449275,0.9090909090909091,0.14492753623188406,10,11,True
A,builtin.default,liver,44,0.05,0.95,68,69,0.9710144927536232,0.8991846195179105,0.9964702406178715,False,False,0.6956521739130435,0.9047619047619048,0.2753623188405797,19,21,True
C,experimental.difficulty_normalized,liver,44,0.05,0.95,68,69,0.9420289855072463,0.8581710922077147,0.9839808414668839,True,False,0.5797101449275363,0.8620689655172413,0.36231884057971014,25,29,True
A,builtin.default,liver,44,0.1,0.9,68,69,0.9565217391304348,0.8781528506347481,0.9909423926411842,False,False,0.6086956521739131,0.8888888888888888,0.34782608695652173,24,27,True
C,experimental.difficulty_normalized,liver,44,0.1,0.9,68,69,0.9420289855072463,0.8581710922077147,0.9839808414668839,False,False,0.5652173913043478,0.8666666666666667,0.37681159420289856,26,30,True
A,builtin.default,liver,45,0.05,0.95,68,69,0.8405797101449275,0.7326319041235902,0.9176377521745552,True,True,0.5217391304347826,0.6666666666666666,0.3188405797101449,22,33,True
C,experimental.difficulty_normalized,liver,45,0.05,0.95,68,69,0.8405797101449275,0.7326319041235902,0.9176377521745552,True,True,0.4927536231884058,0.6857142857142857,0.34782608695652173,24,35,True
A,builtin.default,liver,45,0.1,0.9,68,69,0.8405797101449275,0.7326319041235902,0.9176377521745552,True,False,0.4927536231884058,0.6857142857142857,0.34782608695652173,24,35,True
C,experimental.difficulty_normalized,liver,45,0.1,0.9,68,69,0.8115942028985508,0.6993957718572986,0.8956878309625401,True,True,0.43478260869565216,0.6666666666666666,0.37681159420289856,26,39,True
A,builtin.default,liver,46,0.05,0.95,68,69,0.9130434782608695,0.8202792666994534,0.9674170851407691,True,False,0.6811594202898551,0.7272727272727273,0.2318840579710145,16,22,True
C,experimental.difficulty_normalized,liver,46,0.05,0.95,68,69,0.9420289855072463,0.8581710922077147,0.9839808414668839,True,False,0.7681159420289855,0.75,0.17391304347826086,12,16,True
A,builtin.default,liver,46,0.1,0.9,68,69,0.8115942028985508,0.6993957718572986,0.8956878309625401,True,True,0.4057971014492754,0.6829268292682927,0.4057971014492754,28,41,True
C,experimental.difficulty_normalized,liver,46,0.1,0.9,68,69,0.8405797101449275,0.7326319041235902,0.9176377521745552,True,False,0.43478260869565216,0.717948717948718,0.4057971014492754,28,39,True
A,builtin.default,pc1req,42,0.05,0.95,21,21,1.0,0.8389023847809204,1.0,False,False,0.9047619047619048,1.0,0.09523809523809523,2,2,True
C,experimental.difficulty_normalized,pc1req,42,0.05,0.95,21,21,0.9047619047619048,0.6962255930860888,0.9882506821155497,True,False,0.7619047619047619,0.6,0.14285714285714285,3,5,True
A,builtin.default,pc1req,42,0.1,0.9,21,21,0.7619047619047619,0.5283401723453759,0.9178241244069775,True,False,0.3333333333333333,0.6428571428571429,0.42857142857142855,9,14,True
C,experimental.difficulty_normalized,pc1req,42,0.1,0.9,21,21,0.8571428571428571,0.636576012983019,0.9695110323784835,True,False,0.6190476190476191,0.625,0.23809523809523808,5,8,True
A,builtin.default,pc1req,43,0.05,0.95,21,21,0.8571428571428571,0.636576012983019,0.9695110323784835,True,False,0.6190476190476191,0.625,0.23809523809523808,5,8,True
C,experimental.difficulty_normalized,pc1req,43,0.05,0.95,21,21,0.9523809523809523,0.761840090063179,0.9987951165516293,False,False,0.8571428571428571,0.6666666666666666,0.09523809523809523,2,3,True
A,builtin.default,pc1req,43,0.1,0.9,21,21,0.8095238095238095,0.5809339588164454,0.9455364318215961,True,False,0.42857142857142855,0.6666666666666666,0.38095238095238093,8,12,True
C,experimental.difficulty_normalized,pc1req,43,0.1,0.9,21,21,0.8571428571428571,0.636576012983019,0.9695110323784835,True,False,0.5238095238095238,0.7,0.3333333333333333,7,10,True
A,builtin.default,pc1req,44,0.05,0.95,21,21,0.8095238095238095,0.5809339588164454,0.9455364318215961,True,True,0.6190476190476191,0.5,0.19047619047619047,4,8,True
C,experimental.difficulty_normalized,pc1req,44,0.05,0.95,21,21,0.7142857142857143,0.4782488817528863,0.887190596078129,True,True,0.47619047619047616,0.45454545454545453,0.23809523809523808,5,11,True
A,builtin.default,pc1req,44,0.1,0.9,21,21,0.8095238095238095,0.5809339588164454,0.9455364318215961,True,False,0.6190476190476191,0.5,0.19047619047619047,4,8,True
C,experimental.difficulty_normalized,pc1req,44,0.1,0.9,21,21,0.6666666666666666,0.4303245170958757,0.8541230576569068,True,True,0.3333333333333333,0.5,0.3333333333333333,7,14,True
A,builtin.default,pc1req,45,0.05,0.95,21,21,0.9523809523809523,0.761840090063179,0.9987951165516293,False,False,0.9523809523809523,0.0,0.0,0,1,True
C,experimental.difficulty_normalized,pc1req,45,0.05,0.95,21,21,0.9047619047619048,0.6962255930860888,0.9882506821155497,True,False,0.7619047619047619,0.6,0.14285714285714285,3,5,True
A,builtin.default,pc1req,45,0.1,0.9,21,21,0.9523809523809523,0.761840090063179,0.9987951165516293,False,False,0.9523809523809523,0.0,0.0,0,1,True
C,experimental.difficulty_normalized,pc1req,45,0.1,0.9,21,21,0.8571428571428571,0.636576012983019,0.9695110323784835,True,False,0.6666666666666666,0.5714285714285714,0.19047619047619047,4,7,True
A,builtin.default,pc1req,46,0.05,0.95,21,21,0.9047619047619048,0.6962255930860888,0.9882506821155497,True,False,0.8095238095238095,0.5,0.09523809523809523,2,4,True
C,experimental.difficulty_normalized,pc1req,46,0.05,0.95,21,21,1.0,0.8389023847809204,1.0,False,False,0.9523809523809523,1.0,0.047619047619047616,1,1,True
A,builtin.default,pc1req,46,0.1,0.9,21,21,0.9047619047619048,0.6962255930860888,0.9882506821155497,False,False,0.8095238095238095,0.5,0.09523809523809523,2,4,True
C,experimental.difficulty_normalized,pc1req,46,0.1,0.9,21,21,0.9047619047619048,0.6962255930860888,0.9882506821155497,False,False,0.7619047619047619,0.6,0.14285714285714285,3,5,True
A,builtin.default,pc4,42,0.05,0.95,269,269,0.9628252788104089,0.9326986697368341,0.982031838331847,False,False,0.1412639405204461,0.9567099567099567,0.8215613382899628,221,231,True
C,experimental.difficulty_normalized,pc4,42,0.05,0.95,269,269,0.9591078066914498,0.9280118623189988,0.9794128443226143,False,False,0.21189591078066913,0.9481132075471698,0.7472118959107806,201,212,True
A,builtin.default,pc4,42,0.1,0.9,269,269,0.8847583643122676,0.8404251548160587,0.920341390109516,True,False,0.03345724907063197,0.9153846153846154,0.8847583643122676,238,260,True
C,experimental.difficulty_normalized,pc4,42,0.1,0.9,269,269,0.8847583643122676,0.8404251548160587,0.920341390109516,True,False,0.09665427509293681,0.9259259259259259,0.8364312267657993,225,243,True
A,builtin.default,pc4,43,0.05,0.95,269,269,0.9516728624535316,0.9187768360263892,0.9740202425827377,False,False,0.13011152416356878,0.9444444444444444,0.8215613382899628,221,234,True
C,experimental.difficulty_normalized,pc4,43,0.05,0.95,269,269,0.9442379182156134,0.9096958340553902,0.9684580571235368,True,False,0.1895910780669145,0.9311926605504587,0.7546468401486989,203,218,True
A,builtin.default,pc4,43,0.1,0.9,269,269,0.8847583643122676,0.8404251548160587,0.920341390109516,True,False,0.01858736059479554,0.9015151515151515,0.8847583643122676,238,264,True
C,experimental.difficulty_normalized,pc4,43,0.1,0.9,269,269,0.8847583643122676,0.8404251548160587,0.920341390109516,True,False,0.055762081784386616,0.9094488188976378,0.8587360594795539,231,254,True
A,builtin.default,pc4,44,0.05,0.95,269,269,0.9479553903345725,0.9142189856467178,0.9712581133202558,True,False,0.11895910780669144,0.9409282700421941,0.828996282527881,223,237,True
C,experimental.difficulty_normalized,pc4,44,0.05,0.95,269,269,0.9330855018587361,0.896306070763348,0.9598632262051258,True,False,0.12267657992565056,0.923728813559322,0.8104089219330854,218,236,True
A,builtin.default,pc4,44,0.1,0.9,269,269,0.8996282527881041,0.8573293883238495,0.9328067197611012,True,False,0.0,0.8996282527881041,0.8996282527881041,242,269,True
C,experimental.difficulty_normalized,pc4,44,0.1,0.9,269,269,0.8773234200743495,0.8320484353120754,0.914030249684847,True,False,0.08921933085501858,0.9224489795918367,0.8401486988847584,226,245,True
A,builtin.default,pc4,45,0.05,0.95,269,269,0.9442379182156134,0.9096958340553902,0.9684580571235368,True,False,0.05947955390334572,0.9407114624505929,0.8847583643122676,238,253,True
C,experimental.difficulty_normalized,pc4,45,0.05,0.95,269,269,0.9628252788104089,0.9326986697368341,0.982031838331847,False,False,0.20074349442379183,0.9534883720930233,0.7620817843866171,205,215,True
A,builtin.default,pc4,45,0.1,0.9,269,269,0.9182156133828996,0.8787948274860791,0.9480372986663886,False,False,0.0037174721189591076,0.9216417910447762,0.9182156133828996,247,268,True
C,experimental.difficulty_normalized,pc4,45,0.1,0.9,269,269,0.9033457249070632,0.861590232799047,0.9358867128623507,False,False,0.06691449814126393,0.9362549800796812,0.8736059479553904,235,251,True
A,builtin.default,pc4,46,0.05,0.95,269,269,0.9330855018587361,0.896306070763348,0.9598632262051258,True,False,0.13011152416356878,0.9230769230769231,0.8029739776951673,216,234,True
C,experimental.difficulty_normalized,pc4,46,0.05,0.95,269,269,0.9516728624535316,0.9187768360263892,0.9740202425827377,False,False,0.31226765799256506,0.9297297297297298,0.6394052044609665,172,185,True
A,builtin.default,pc4,46,0.1,0.9,269,269,0.9107806691449815,0.8701585653371571,0.941997766719858,False,False,0.04460966542750929,0.9066147859922179,0.8661710037174721,233,257,True
C,experimental.difficulty_normalized,pc4,46,0.1,0.9,269,269,0.9033457249070632,0.861590232799047,0.9358867128623507,False,False,0.08921933085501858,0.9061224489795918,0.8252788104089219,222,245,True
A,builtin.default,sonar,42,0.05,0.95,42,42,0.9285714285714286,0.8051688018435087,0.9850203083292903,True,False,0.38095238095238093,0.8846153846153846,0.5476190476190477,23,26,True
C,experimental.difficulty_normalized,sonar,42,0.05,0.95,42,42,0.9761904761904762,0.8743414428250074,0.9993973766983499,False,False,0.42857142857142855,0.9583333333333334,0.5476190476190477,23,24,True
A,builtin.default,sonar,42,0.1,0.9,42,42,0.9285714285714286,0.8051688018435087,0.9850203083292903,False,False,0.2857142857142857,0.9,0.6428571428571429,27,30,True
C,experimental.difficulty_normalized,sonar,42,0.1,0.9,42,42,0.9761904761904762,0.8743414428250074,0.9993973766983499,False,False,0.42857142857142855,0.9583333333333334,0.5476190476190477,23,24,True
A,builtin.default,sonar,43,0.05,0.95,42,42,0.9285714285714286,0.8051688018435087,0.9850203083292903,True,False,0.2619047619047619,0.9032258064516129,0.6666666666666666,28,31,True
C,experimental.difficulty_normalized,sonar,43,0.05,0.95,42,42,0.9285714285714286,0.8051688018435087,0.9850203083292903,True,False,0.30952380952380953,0.896551724137931,0.6190476190476191,26,29,True
A,builtin.default,sonar,43,0.1,0.9,42,42,0.8571428571428571,0.7146061580869155,0.945716141621236,True,False,0.09523809523809523,0.8421052631578947,0.7619047619047619,32,38,True
C,experimental.difficulty_normalized,sonar,43,0.1,0.9,42,42,0.8571428571428571,0.7146061580869155,0.945716141621236,True,False,0.09523809523809523,0.8421052631578947,0.7619047619047619,32,38,True
A,builtin.default,sonar,44,0.05,0.95,42,42,0.9761904761904762,0.8743414428250074,0.9993973766983499,False,False,0.35714285714285715,0.9629629629629629,0.6190476190476191,26,27,True
C,experimental.difficulty_normalized,sonar,44,0.05,0.95,42,42,0.9761904761904762,0.8743414428250074,0.9993973766983499,False,False,0.42857142857142855,0.9583333333333334,0.5476190476190477,23,24,True
A,builtin.default,sonar,44,0.1,0.9,42,42,0.8571428571428571,0.7146061580869155,0.945716141621236,True,False,0.07142857142857142,0.8461538461538461,0.7857142857142857,33,39,True
C,experimental.difficulty_normalized,sonar,44,0.1,0.9,42,42,0.9285714285714286,0.8051688018435087,0.9850203083292903,False,False,0.3333333333333333,0.8928571428571429,0.5952380952380952,25,28,True
A,builtin.default,sonar,45,0.05,0.95,42,42,0.9761904761904762,0.8743414428250074,0.9993973766983499,False,False,0.2619047619047619,0.967741935483871,0.7142857142857143,30,31,True
C,experimental.difficulty_normalized,sonar,45,0.05,0.95,42,42,0.9761904761904762,0.8743414428250074,0.9993973766983499,False,False,0.40476190476190477,0.96,0.5714285714285714,24,25,True
A,builtin.default,sonar,45,0.1,0.9,42,42,0.9285714285714286,0.8051688018435087,0.9850203083292903,False,False,0.047619047619047616,0.925,0.8809523809523809,37,40,True
C,experimental.difficulty_normalized,sonar,45,0.1,0.9,42,42,0.8571428571428571,0.7146061580869155,0.945716141621236,True,False,0.11904761904761904,0.918918918918919,0.8095238095238095,34,37,True
A,builtin.default,sonar,46,0.05,0.95,42,42,1.0,0.9159161450596448,1.0,False,False,0.21428571428571427,1.0,0.7857142857142857,33,33,True
C,experimental.difficulty_normalized,sonar,46,0.05,0.95,42,42,1.0,0.9159161450596448,1.0,False,False,0.35714285714285715,1.0,0.6428571428571429,27,27,True
A,builtin.default,sonar,46,0.1,0.9,42,42,0.9761904761904762,0.8743414428250074,0.9993973766983499,False,False,0.16666666666666666,0.9714285714285714,0.8095238095238095,34,35,True
C,experimental.difficulty_normalized,sonar,46,0.1,0.9,42,42,0.9761904761904762,0.8743414428250074,0.9993973766983499,False,False,0.19047619047619047,0.9705882352941176,0.7857142857142857,33,34,True
A,builtin.default,spect,42,0.05,0.95,44,44,0.9545454545454546,0.8452684223410107,0.9944470480046403,False,False,0.4318181818181818,0.92,0.5227272727272727,23,25,True
C,experimental.difficulty_normalized,spect,42,0.05,0.95,44,44,0.9090909090909091,0.7833134105347255,0.9746715782965493,True,False,0.38636363636363635,0.8518518518518519,0.5227272727272727,23,27,True
A,builtin.default,spect,42,0.1,0.9,44,44,0.8409090909090909,0.6993467862283121,0.9335565387971655,True,False,0.045454545454545456,0.8333333333333334,0.7954545454545454,35,42,True
C,experimental.difficulty_normalized,spect,42,0.1,0.9,44,44,0.8636363636363636,0.726493109096266,0.9482691705137265,True,False,0.11363636363636363,0.8461538461538461,0.75,33,39,True
A,builtin.default,spect,43,0.05,0.95,44,44,1.0,0.9195800602362292,1.0,False,False,0.9318181818181818,1.0,0.06818181818181818,3,3,True
C,experimental.difficulty_normalized,spect,43,0.05,0.95,44,44,1.0,0.9195800602362292,1.0,False,False,0.9090909090909091,1.0,0.09090909090909091,4,4,True
A,builtin.default,spect,43,0.1,0.9,44,44,0.9545454545454546,0.8452684223410107,0.9944470480046403,False,False,0.4772727272727273,0.9130434782608695,0.4772727272727273,21,23,True
C,experimental.difficulty_normalized,spect,43,0.1,0.9,44,44,0.9545454545454546,0.8452684223410107,0.9944470480046403,False,False,0.7727272727272727,0.8,0.18181818181818182,8,10,True
A,builtin.default,spect,44,0.05,0.95,44,44,0.9545454545454546,0.8452684223410107,0.9944470480046403,False,False,0.6136363636363636,0.8823529411764706,0.3409090909090909,15,17,True
C,experimental.difficulty_normalized,spect,44,0.05,0.95,44,44,0.9318181818181818,0.8134379899279777,0.985712331573034,True,False,0.7272727272727273,0.75,0.20454545454545456,9,12,True
A,builtin.default,spect,44,0.1,0.9,44,44,0.8636363636363636,0.726493109096266,0.9482691705137265,True,False,0.022727272727272728,0.8604651162790697,0.8409090909090909,37,43,True
C,experimental.difficulty_normalized,spect,44,0.1,0.9,44,44,0.8636363636363636,0.726493109096266,0.9482691705137265,True,False,0.022727272727272728,0.8604651162790697,0.8409090909090909,37,43,True
A,builtin.default,spect,45,0.05,0.95,44,44,0.9772727272727273,0.8797584177935348,0.9994247607865843,False,False,0.6818181818181818,0.9285714285714286,0.29545454545454547,13,14,True
C,experimental.difficulty_normalized,spect,45,0.05,0.95,44,44,0.8863636363636364,0.7544232236841303,0.9620562870607255,True,False,0.38636363636363635,0.8148148148148148,0.5,22,27,True
A,builtin.default,spect,45,0.1,0.9,44,44,0.8636363636363636,0.726493109096266,0.9482691705137265,True,False,0.0,0.8636363636363636,0.8636363636363636,38,44,True
C,experimental.difficulty_normalized,spect,45,0.1,0.9,44,44,0.8636363636363636,0.726493109096266,0.9482691705137265,True,False,0.0,0.8636363636363636,0.8636363636363636,38,44,True
A,builtin.default,spect,46,0.05,0.95,44,44,0.9772727272727273,0.8797584177935348,0.9994247607865843,False,False,0.45454545454545453,0.9583333333333334,0.5227272727272727,23,24,True
C,experimental.difficulty_normalized,spect,46,0.05,0.95,44,44,0.9772727272727273,0.8797584177935348,0.9994247607865843,False,False,0.8181818181818182,0.875,0.1590909090909091,7,8,True
A,builtin.default,spect,46,0.1,0.9,44,44,0.9545454545454546,0.8452684223410107,0.9944470480046403,False,False,0.2727272727272727,0.9375,0.6818181818181818,30,32,True
C,experimental.difficulty_normalized,spect,46,0.1,0.9,44,44,0.9318181818181818,0.8134379899279777,0.985712331573034,False,False,0.45454545454545453,0.875,0.4772727272727273,21,24,True
A,builtin.default,spectf,42,0.05,0.95,54,54,0.9814814814814815,0.9010848404921487,0.9995312615960904,False,False,0.42592592592592593,0.967741935483871,0.5555555555555556,30,31,True
C,experimental.difficulty_normalized,spectf,42,0.05,0.95,54,54,0.9814814814814815,0.9010848404921487,0.9995312615960904,False,False,0.6111111111111112,0.9523809523809523,0.37037037037037035,20,21,True
A,builtin.default,spectf,42,0.1,0.9,54,54,0.9444444444444444,0.8461149662083893,0.9883932256200587,False,False,0.37037037037037035,0.9117647058823529,0.5740740740740741,31,34,True
C,experimental.difficulty_normalized,spectf,42,0.1,0.9,54,54,0.9444444444444444,0.8461149662083893,0.9883932256200587,False,False,0.5185185185185185,0.8846153846153846,0.42592592592592593,23,26,True
A,builtin.default,spectf,43,0.05,0.95,54,54,0.9444444444444444,0.8461149662083893,0.9883932256200587,True,False,0.3888888888888889,0.9090909090909091,0.5555555555555556,30,33,True
C,experimental.difficulty_normalized,spectf,43,0.05,0.95,54,54,0.9074074074074074,0.7969984528136825,0.9692472147325784,True,False,0.37037037037037035,0.8529411764705882,0.5370370370370371,29,34,True
A,builtin.default,spectf,43,0.1,0.9,54,54,0.8333333333333334,0.707058760885813,0.9208455638299506,True,False,0.09259259259259259,0.8163265306122449,0.7407407407407407,40,49,True
C,experimental.difficulty_normalized,spectf,43,0.1,0.9,54,54,0.7962962962962963,0.664695080510446,0.8936807475098024,True,True,0.14814814814814814,0.782608695652174,0.6666666666666666,36,46,True
A,builtin.default,spectf,44,0.05,0.95,54,54,1.0,0.9339684857558858,1.0,False,False,0.5740740740740741,1.0,0.42592592592592593,23,23,True
C,experimental.difficulty_normalized,spectf,44,0.05,0.95,54,54,0.9444444444444444,0.8461149662083893,0.9883932256200587,True,False,0.6481481481481481,0.8421052631578947,0.2962962962962963,16,19,True
A,builtin.default,spectf,44,0.1,0.9,54,54,0.8333333333333334,0.707058760885813,0.9208455638299506,True,False,0.2037037037037037,0.7906976744186046,0.6296296296296297,34,43,True
C,experimental.difficulty_normalized,spectf,44,0.1,0.9,54,54,0.7777777777777778,0.6440009057864909,0.8795642174087558,True,True,0.3148148148148148,0.7567567567567568,0.5185185185185185,28,37,True
A,builtin.default,spectf,45,0.05,0.95,54,54,0.9629629629629629,0.8725282277690526,0.9954827437055819,False,False,0.46296296296296297,0.9310344827586207,0.5,27,29,True
C,experimental.difficulty_normalized,spectf,45,0.05,0.95,54,54,0.9259259259259259,0.8210665708339272,0.9794490327019055,True,False,0.5185185185185185,0.8461538461538461,0.4074074074074074,22,26,True
A,builtin.default,spectf,45,0.1,0.9,54,54,0.9074074074074074,0.7969984528136825,0.9692472147325784,False,False,0.2777777777777778,0.8717948717948718,0.6296296296296297,34,39,True
C,experimental.difficulty_normalized,spectf,45,0.1,0.9,54,54,0.9259259259259259,0.8210665708339272,0.9794490327019055,False,False,0.4444444444444444,0.8666666666666667,0.48148148148148145,26,30,True
A,builtin.default,spectf,46,0.05,0.95,54,54,0.9629629629629629,0.8725282277690526,0.9954827437055819,False,False,0.5,0.9259259259259259,0.46296296296296297,25,27,True
C,experimental.difficulty_normalized,spectf,46,0.05,0.95,54,54,0.9814814814814815,0.9010848404921487,0.9995312615960904,False,False,0.6481481481481481,0.9473684210526315,0.3333333333333333,18,19,True
A,builtin.default,spectf,46,0.1,0.9,54,54,0.9259259259259259,0.8210665708339272,0.9794490327019055,False,False,0.37037037037037035,0.8823529411764706,0.5555555555555556,30,34,True
C,experimental.difficulty_normalized,spectf,46,0.1,0.9,54,54,0.9074074074074074,0.7969984528136825,0.9692472147325784,False,False,0.37037037037037035,0.8529411764705882,0.5370370370370371,29,34,True
A,builtin.default,transfusion,42,0.05,0.95,101,101,0.900990099009901,0.8254471739228809,0.9514912438795933,True,False,0.504950495049505,0.8,0.39603960396039606,40,50,True
C,experimental.difficulty_normalized,transfusion,42,0.05,0.95,101,101,0.8910891089108911,0.8134799047890736,0.944362776164697,True,True,0.5445544554455446,0.7608695652173914,0.3465346534653465,35,46,True
A,builtin.default,transfusion,42,0.1,0.9,101,101,0.8712871287128713,0.7899579887943088,0.9296498185265997,True,False,0.39603960396039606,0.7868852459016393,0.4752475247524752,48,61,True
C,experimental.difficulty_normalized,transfusion,42,0.1,0.9,101,101,0.8514851485148515,0.7669030961466505,0.9144276711612244,True,False,0.44554455445544555,0.7678571428571429,0.42574257425742573,43,56,True
A,builtin.default,transfusion,43,0.05,0.95,101,101,0.9405940594059405,0.8751735633554861,0.977889427590582,True,False,0.594059405940594,0.8536585365853658,0.3465346534653465,35,41,True
C,experimental.difficulty_normalized,transfusion,43,0.05,0.95,101,101,0.9207920792079208,0.8498837989949124,0.9651830896013818,True,False,0.7326732673267327,0.7037037037037037,0.18811881188118812,19,27,True
A,builtin.default,transfusion,43,0.1,0.9,101,101,0.8811881188118812,0.8016549367364286,0.9370765954673226,True,False,0.3465346534653465,0.8181818181818182,0.5346534653465347,54,66,True
C,experimental.difficulty_normalized,transfusion,43,0.1,0.9,101,101,0.8316831683168316,0.7442421479790176,0.8987816062438221,True,True,0.38613861386138615,0.7258064516129032,0.44554455445544555,45,62,True
A,builtin.default,transfusion,44,0.05,0.95,101,101,0.9801980198019802,0.9302949102050755,0.9975928270907584,False,False,0.8712871287128713,0.8461538461538461,0.10891089108910891,11,13,True
C,experimental.difficulty_normalized,transfusion,44,0.05,0.95,101,101,0.9702970297029703,0.9156431017238734,0.9938321404564355,False,False,0.8118811881188119,0.8421052631578947,0.15841584158415842,16,19,True
A,builtin.default,transfusion,44,0.1,0.9,101,101,0.9603960396039604,0.9016949813799406,0.9891055162831762,False,False,0.7227722772277227,0.8571428571428571,0.2376237623762376,24,28,True
C,experimental.difficulty_normalized,transfusion,44,0.1,0.9,101,101,0.9306930693069307,0.8624041191911266,0.9716825921850623,False,False,0.7128712871287128,0.7586206896551724,0.21782178217821782,22,29,True
A,builtin.default,transfusion,45,0.05,0.95,101,101,0.900990099009901,0.8254471739228809,0.9514912438795933,True,False,0.5148514851485149,0.7959183673469388,0.38613861386138615,39,49,True
C,experimental.difficulty_normalized,transfusion,45,0.05,0.95,101,101,0.9603960396039604,0.9016949813799406,0.9891055162831762,False,False,0.6336633663366337,0.8918918918918919,0.32673267326732675,33,37,True
A,builtin.default,transfusion,45,0.1,0.9,101,101,0.8514851485148515,0.7669030961466505,0.9144276711612244,True,False,0.297029702970297,0.7887323943661971,0.5544554455445545,56,71,True
C,experimental.difficulty_normalized,transfusion,45,0.1,0.9,101,101,0.9108910891089109,0.8375743909519204,0.9584405297207997,False,False,0.49504950495049505,0.8235294117647058,0.4158415841584158,42,51,True
A,builtin.default,transfusion,46,0.05,0.95,101,101,0.9801980198019802,0.9302949102050755,0.9975928270907584,False,False,0.8118811881188119,0.8947368421052632,0.16831683168316833,17,19,True
C,experimental.difficulty_normalized,transfusion,46,0.05,0.95,101,101,0.9306930693069307,0.8624041191911266,0.9716825921850623,True,False,0.7128712871287128,0.7586206896551724,0.21782178217821782,22,29,True
A,builtin.default,transfusion,46,0.1,0.9,101,101,0.8613861386138614,0.7783773104113904,0.9220963512091903,True,False,0.31683168316831684,0.7971014492753623,0.5445544554455446,55,69,True
C,experimental.difficulty_normalized,transfusion,46,0.1,0.9,101,101,0.8415841584158416,0.7555270645222233,0.9066533805315822,True,False,0.3069306930693069,0.7714285714285715,0.5346534653465347,54,70,True
A,builtin.default,ttt,42,0.05,0.95,192,192,0.96875,0.933225949028073,0.988447137679589,False,False,0.03125,1.0,0.96875,186,186,True
C,experimental.difficulty_normalized,ttt,42,0.05,0.95,192,192,0.9635416666666666,0.9263273640737975,0.985218399512193,False,False,0.036458333333333336,1.0,0.9635416666666666,185,185,True
A,builtin.default,ttt,42,0.1,0.9,192,192,0.953125,0.9128841812046543,0.9783447193238117,False,False,0.046875,1.0,0.953125,183,183,True
C,experimental.difficulty_normalized,ttt,42,0.1,0.9,192,192,0.921875,0.8744184649786815,0.9556157807430986,False,False,0.078125,1.0,0.921875,177,177,True
A,builtin.default,ttt,43,0.05,0.95,192,192,0.9635416666666666,0.9263273640737975,0.985218399512193,False,False,0.020833333333333332,0.9840425531914894,0.9635416666666666,185,188,True
C,experimental.difficulty_normalized,ttt,43,0.05,0.95,192,192,0.9583333333333334,0.9195534273442497,0.9818422838774983,False,False,0.026041666666666668,0.983957219251337,0.9583333333333334,184,187,True
A,builtin.default,ttt,43,0.1,0.9,192,192,0.9166666666666666,0.8681989181439307,0.9516173335048435,False,False,0.078125,0.9943502824858758,0.9166666666666666,176,177,True
C,experimental.difficulty_normalized,ttt,43,0.1,0.9,192,192,0.90625,0.8558833222975043,0.9434874244583802,False,False,0.08854166666666667,0.9942857142857143,0.90625,174,175,True
A,builtin.default,ttt,44,0.05,0.95,192,192,0.9375,0.8933706834337284,0.9672914165209983,True,False,0.057291666666666664,0.994475138121547,0.9375,180,181,True
C,experimental.difficulty_normalized,ttt,44,0.05,0.95,192,192,0.9270833333333334,0.8806839297154232,0.9595644420450734,True,False,0.06770833333333333,0.994413407821229,0.9270833333333334,178,179,True
A,builtin.default,ttt,44,0.1,0.9,192,192,0.875,0.8197396243484372,0.9182423309121371,True,False,0.125,1.0,0.875,168,168,True
C,experimental.difficulty_normalized,ttt,44,0.1,0.9,192,192,0.8697916666666666,0.8138129110503748,0.9139322237678209,True,False,0.13020833333333334,1.0,0.8697916666666666,167,167,True
A,builtin.default,ttt,45,0.05,0.95,192,192,0.96875,0.933225949028073,0.988447137679589,False,False,0.026041666666666668,0.9946524064171123,0.96875,186,187,True
C,experimental.difficulty_normalized,ttt,45,0.05,0.95,192,192,0.96875,0.933225949028073,0.988447137679589,False,False,0.026041666666666668,0.9946524064171123,0.96875,186,187,True
A,builtin.default,ttt,45,0.1,0.9,192,192,0.90625,0.8558833222975043,0.9434874244583802,False,False,0.09375,1.0,0.90625,174,174,True
C,experimental.difficulty_normalized,ttt,45,0.1,0.9,192,192,0.90625,0.8558833222975043,0.9434874244583802,False,False,0.09375,1.0,0.90625,174,174,True
A,builtin.default,ttt,46,0.05,0.95,192,192,0.9375,0.8933706834337284,0.9672914165209983,True,False,0.046875,0.9836065573770492,0.9375,180,183,True
C,experimental.difficulty_normalized,ttt,46,0.05,0.95,192,192,0.9375,0.8933706834337284,0.9672914165209983,True,False,0.046875,0.9836065573770492,0.9375,180,183,True
A,builtin.default,ttt,46,0.1,0.9,192,192,0.8958333333333334,0.8437131678695671,0.9352019682738462,True,False,0.09895833333333333,0.9942196531791907,0.8958333333333334,172,173,True
C,experimental.difficulty_normalized,ttt,46,0.1,0.9,192,192,0.8958333333333334,0.8437131678695671,0.9352019682738462,True,False,0.09895833333333333,0.9942196531791907,0.8958333333333334,172,173,True
