seed,model,n_dim,method,significance,metric,value
6,rf,10,standard,0.2,representative_violation_rate,0.02012072434607646
6,rf,10,standard,0.2,rule_count,8.98
6,rf,10,standard,0.2,candidate_violation_auroc,
6,rf,10,multibin_noguard,0.2,representative_violation_rate,0.003006012024048096
6,rf,10,multibin_noguard,0.2,rule_count,9.47
6,rf,10,multibin_noguard,0.2,candidate_violation_auroc,0.861770461775764
6,rf,10,guarded,0.2,representative_violation_rate,0.0
6,rf,10,guarded,0.2,rule_count,6.21
6,rf,10,guarded,0.2,candidate_violation_auroc,0.861770461775764
6,rf,10,random_pruned_multibin,0.2,representative_violation_rate,0.0031446540880503146
6,rf,10,random_pruned_multibin,0.2,rule_count,6.21
6,rf,10,random_pruned_multibin,0.2,candidate_violation_auroc,
7,logreg,2,standard,0.01,representative_violation_rate,0.025
7,logreg,2,standard,0.01,rule_count,2.0
7,logreg,2,standard,0.01,candidate_violation_auroc,
7,logreg,2,multibin_noguard,0.01,representative_violation_rate,0.003003003003003003
7,logreg,2,multibin_noguard,0.01,rule_count,1.998
7,logreg,2,multibin_noguard,0.01,candidate_violation_auroc,0.9569723640677898
7,logreg,2,guarded,0.01,representative_violation_rate,0.0030241935483870967
7,logreg,2,guarded,0.01,rule_count,1.984
7,logreg,2,guarded,0.01,candidate_violation_auroc,0.9569723640677898
7,logreg,2,random_pruned_multibin,0.01,representative_violation_rate,0.0030241935483870967
7,logreg,2,random_pruned_multibin,0.01,rule_count,1.984
7,logreg,2,random_pruned_multibin,0.01,candidate_violation_auroc,
7,logreg,2,standard,0.05,representative_violation_rate,0.025
7,logreg,2,standard,0.05,rule_count,2.0
7,logreg,2,standard,0.05,candidate_violation_auroc,
7,logreg,2,multibin_noguard,0.05,representative_violation_rate,0.003003003003003003
7,logreg,2,multibin_noguard,0.05,rule_count,1.998
7,logreg,2,multibin_noguard,0.05,candidate_violation_auroc,0.9569723640677898
7,logreg,2,guarded,0.05,representative_violation_rate,0.0
7,logreg,2,guarded,0.05,rule_count,1.898
7,logreg,2,guarded,0.05,candidate_violation_auroc,0.9569723640677898
7,logreg,2,random_pruned_multibin,0.05,representative_violation_rate,0.003161222339304531
7,logreg,2,random_pruned_multibin,0.05,rule_count,1.898
7,logreg,2,random_pruned_multibin,0.05,candidate_violation_auroc,
7,logreg,2,standard,0.1,representative_violation_rate,0.025
7,logreg,2,standard,0.1,rule_count,2.0
7,logreg,2,standard,0.1,candidate_violation_auroc,
7,logreg,2,multibin_noguard,0.1,representative_violation_rate,0.003003003003003003
7,logreg,2,multibin_noguard,0.1,rule_count,1.998
7,logreg,2,multibin_noguard,0.1,candidate_violation_auroc,0.9569723640677898
7,logreg,2,guarded,0.1,representative_violation_rate,0.0
7,logreg,2,guarded,0.1,rule_count,1.832
7,logreg,2,guarded,0.1,candidate_violation_auroc,0.9569723640677898
7,logreg,2,random_pruned_multibin,0.1,representative_violation_rate,0.0032751091703056767
7,logreg,2,random_pruned_multibin,0.1,rule_count,1.832
7,logreg,2,random_pruned_multibin,0.1,candidate_violation_auroc,
7,logreg,2,standard,0.2,representative_violation_rate,0.025
7,logreg,2,standard,0.2,rule_count,2.0
7,logreg,2,standard,0.2,candidate_violation_auroc,
7,logreg,2,multibin_noguard,0.2,representative_violation_rate,0.003003003003003003
7,logreg,2,multibin_noguard,0.2,rule_count,1.998
7,logreg,2,multibin_noguard,0.2,candidate_violation_auroc,0.9569723640677898
7,logreg,2,guarded,0.2,representative_violation_rate,0.0
7,logreg,2,guarded,0.2,rule_count,1.718
7,logreg,2,guarded,0.2,candidate_violation_auroc,0.9569723640677898
7,logreg,2,random_pruned_multibin,0.2,representative_violation_rate,0.0034924330616996507
7,logreg,2,random_pruned_multibin,0.2,rule_count,1.718
7,logreg,2,random_pruned_multibin,0.2,candidate_violation_auroc,
7,logreg,10,standard,0.01,representative_violation_rate,0.02
7,logreg,10,standard,0.01,rule_count,8.85
7,logreg,10,standard,0.01,candidate_violation_auroc,
7,logreg,10,multibin_noguard,0.01,representative_violation_rate,0.002002002002002002
7,logreg,10,multibin_noguard,0.01,rule_count,9.486
7,logreg,10,multibin_noguard,0.01,candidate_violation_auroc,0.8456175093222731
7,logreg,10,guarded,0.01,representative_violation_rate,0.0010309278350515464
7,logreg,10,guarded,0.01,rule_count,9.206
7,logreg,10,guarded,0.01,candidate_violation_auroc,0.8456175093222731
7,logreg,10,random_pruned_multibin,0.01,representative_violation_rate,0.002053388090349076
7,logreg,10,random_pruned_multibin,0.01,rule_count,9.206
7,logreg,10,random_pruned_multibin,0.01,candidate_violation_auroc,
7,logreg,10,standard,0.05,representative_violation_rate,0.02
7,logreg,10,standard,0.05,rule_count,8.85
7,logreg,10,standard,0.05,candidate_violation_auroc,
7,logreg,10,multibin_noguard,0.05,representative_violation_rate,0.002002002002002002
7,logreg,10,multibin_noguard,0.05,rule_count,9.486
7,logreg,10,multibin_noguard,0.05,candidate_violation_auroc,0.8456175093222731
7,logreg,10,guarded,0.05,representative_violation_rate,0.001088139281828074
7,logreg,10,guarded,0.05,rule_count,8.516
7,logreg,10,guarded,0.05,candidate_violation_auroc,0.8456175093222731
7,logreg,10,random_pruned_multibin,0.05,representative_violation_rate,0.0022271714922048997
7,logreg,10,random_pruned_multibin,0.05,rule_count,8.516
7,logreg,10,random_pruned_multibin,0.05,candidate_violation_auroc,
7,logreg,10,standard,0.1,representative_violation_rate,0.02
7,logreg,10,standard,0.1,rule_count,8.85
7,logreg,10,standard,0.1,candidate_violation_auroc,
7,logreg,10,multibin_noguard,0.1,representative_violation_rate,0.002002002002002002
7,logreg,10,multibin_noguard,0.1,rule_count,9.486
7,logreg,10,multibin_noguard,0.1,candidate_violation_auroc,0.8456175093222731
7,logreg,10,guarded,0.1,representative_violation_rate,0.001141552511415525
7,logreg,10,guarded,0.1,rule_count,7.886
7,logreg,10,guarded,0.1,candidate_violation_auroc,0.8456175093222731
7,logreg,10,random_pruned_multibin,0.1,representative_violation_rate,0.0024600246002460025
7,logreg,10,random_pruned_multibin,0.1,rule_count,7.886
7,logreg,10,random_pruned_multibin,0.1,candidate_violation_auroc,
7,logreg,10,standard,0.2,representative_violation_rate,0.02
7,logreg,10,standard,0.2,rule_count,8.85
7,logreg,10,standard,0.2,candidate_violation_auroc,
7,logreg,10,multibin_noguard,0.2,representative_violation_rate,0.002002002002002002
7,logreg,10,multibin_noguard,0.2,rule_count,9.486
7,logreg,10,multibin_noguard,0.2,candidate_violation_auroc,0.8456175093222731
7,logreg,10,guarded,0.2,representative_violation_rate,0.0012903225806451613
7,logreg,10,guarded,0.2,rule_count,6.882
7,logreg,10,guarded,0.2,candidate_violation_auroc,0.8456175093222731
7,logreg,10,random_pruned_multibin,0.2,representative_violation_rate,0.0027472527472527475
7,logreg,10,random_pruned_multibin,0.2,rule_count,6.882
7,logreg,10,random_pruned_multibin,0.2,candidate_violation_auroc,
7,rf,2,standard,0.01,representative_violation_rate,0.024
7,rf,2,standard,0.01,rule_count,2.0
7,rf,2,standard,0.01,candidate_violation_auroc,
7,rf,2,multibin_noguard,0.01,representative_violation_rate,0.004004004004004004
7,rf,2,multibin_noguard,0.01,rule_count,1.998
7,rf,2,multibin_noguard,0.01,candidate_violation_auroc,0.9588855938844999
7,rf,2,guarded,0.01,representative_violation_rate,0.00404040404040404
7,rf,2,guarded,0.01,rule_count,1.98
7,rf,2,guarded,0.01,candidate_violation_auroc,0.9588855938844999
7,rf,2,random_pruned_multibin,0.01,representative_violation_rate,0.00404040404040404
7,rf,2,random_pruned_multibin,0.01,rule_count,1.98
7,rf,2,random_pruned_multibin,0.01,candidate_violation_auroc,
7,rf,2,standard,0.05,representative_violation_rate,0.024
7,rf,2,standard,0.05,rule_count,2.0
7,rf,2,standard,0.05,candidate_violation_auroc,
7,rf,2,multibin_noguard,0.05,representative_violation_rate,0.004004004004004004
7,rf,2,multibin_noguard,0.05,rule_count,1.998
7,rf,2,multibin_noguard,0.05,candidate_violation_auroc,0.9588855938844999
7,rf,2,guarded,0.05,representative_violation_rate,0.0
7,rf,2,guarded,0.05,rule_count,1.906
7,rf,2,guarded,0.05,candidate_violation_auroc,0.9588855938844999
7,rf,2,random_pruned_multibin,0.05,representative_violation_rate,0.004197271773347324
7,rf,2,random_pruned_multibin,0.05,rule_count,1.906
7,rf,2,random_pruned_multibin,0.05,candidate_violation_auroc,
7,rf,2,standard,0.1,representative_violation_rate,0.024
7,rf,2,standard,0.1,rule_count,2.0
7,rf,2,standard,0.1,candidate_violation_auroc,
7,rf,2,multibin_noguard,0.1,representative_violation_rate,0.004004004004004004
7,rf,2,multibin_noguard,0.1,rule_count,1.998
7,rf,2,multibin_noguard,0.1,candidate_violation_auroc,0.9588855938844999
7,rf,2,guarded,0.1,representative_violation_rate,0.0
7,rf,2,guarded,0.1,rule_count,1.844
7,rf,2,guarded,0.1,candidate_violation_auroc,0.9588855938844999
7,rf,2,random_pruned_multibin,0.1,representative_violation_rate,0.004338394793926247
7,rf,2,random_pruned_multibin,0.1,rule_count,1.844
7,rf,2,random_pruned_multibin,0.1,candidate_violation_auroc,
7,rf,2,standard,0.2,representative_violation_rate,0.024
7,rf,2,standard,0.2,rule_count,2.0
7,rf,2,standard,0.2,candidate_violation_auroc,
7,rf,2,multibin_noguard,0.2,representative_violation_rate,0.004004004004004004
7,rf,2,multibin_noguard,0.2,rule_count,1.998
7,rf,2,multibin_noguard,0.2,candidate_violation_auroc,0.9588855938844999
7,rf,2,guarded,0.2,representative_violation_rate,0.0
7,rf,2,guarded,0.2,rule_count,1.648
7,rf,2,guarded,0.2,candidate_violation_auroc,0.9588855938844999
7,rf,2,random_pruned_multibin,0.2,representative_violation_rate,0.0036407766990291263
7,rf,2,random_pruned_multibin,0.2,rule_count,1.648
7,rf,2,random_pruned_multibin,0.2,candidate_violation_auroc,
7,rf,10,standard,0.01,representative_violation_rate,0.018218623481781375
7,rf,10,standard,0.01,rule_count,9.07
7,rf,10,standard,0.01,candidate_violation_auroc,
7,rf,10,multibin_noguard,0.01,representative_violation_rate,0.002
7,rf,10,multibin_noguard,0.01,rule_count,9.834
7,rf,10,multibin_noguard,0.01,candidate_violation_auroc,0.8693730996318287
7,rf,10,guarded,0.01,representative_violation_rate,0.001040582726326743
7,rf,10,guarded,0.01,rule_count,9.372
7,rf,10,guarded,0.01,candidate_violation_auroc,0.8693730996318287
7,rf,10,random_pruned_multibin,0.01,representative_violation_rate,0.002109704641350211
7,rf,10,random_pruned_multibin,0.01,rule_count,9.372
7,rf,10,random_pruned_multibin,0.01,candidate_violation_auroc,
7,rf,10,standard,0.05,representative_violation_rate,0.018218623481781375
7,rf,10,standard,0.05,rule_count,9.07
7,rf,10,standard,0.05,candidate_violation_auroc,
7,rf,10,multibin_noguard,0.05,representative_violation_rate,0.002
7,rf,10,multibin_noguard,0.05,rule_count,9.834
7,rf,10,multibin_noguard,0.05,candidate_violation_auroc,0.8693730996318287
7,rf,10,guarded,0.05,representative_violation_rate,0.0011025358324145535
7,rf,10,guarded,0.05,rule_count,8.374
7,rf,10,guarded,0.05,candidate_violation_auroc,0.8693730996318287
7,rf,10,random_pruned_multibin,0.05,representative_violation_rate,0.002352941176470588
7,rf,10,random_pruned_multibin,0.05,rule_count,8.374
7,rf,10,random_pruned_multibin,0.05,candidate_violation_auroc,
7,rf,10,standard,0.1,representative_violation_rate,0.018218623481781375
7,rf,10,standard,0.1,rule_count,9.07
7,rf,10,standard,0.1,candidate_violation_auroc,
7,rf,10,multibin_noguard,0.1,representative_violation_rate,0.002
7,rf,10,multibin_noguard,0.1,rule_count,9.834
7,rf,10,multibin_noguard,0.1,candidate_violation_auroc,0.8693730996318287
7,rf,10,guarded,0.1,representative_violation_rate,0.0011806375442739079
7,rf,10,guarded,0.1,rule_count,7.67
7,rf,10,guarded,0.1,candidate_violation_auroc,0.8693730996318287
7,rf,10,random_pruned_multibin,0.1,representative_violation_rate,0.0013157894736842105
7,rf,10,random_pruned_multibin,0.1,rule_count,7.67
7,rf,10,random_pruned_multibin,0.1,candidate_violation_auroc,
7,rf,10,standard,0.2,representative_violation_rate,0.018218623481781375
7,rf,10,standard,0.2,rule_count,9.07
7,rf,10,standard,0.2,candidate_violation_auroc,
7,rf,10,multibin_noguard,0.2,representative_violation_rate,0.002
7,rf,10,multibin_noguard,0.2,rule_count,9.834
7,rf,10,multibin_noguard,0.2,candidate_violation_auroc,0.8693730996318287
7,rf,10,guarded,0.2,representative_violation_rate,0.0
7,rf,10,guarded,0.2,rule_count,6.574
7,rf,10,guarded,0.2,candidate_violation_auroc,0.8693730996318287
7,rf,10,random_pruned_multibin,0.2,representative_violation_rate,0.0015360983102918587
7,rf,10,random_pruned_multibin,0.2,rule_count,6.574
7,rf,10,random_pruned_multibin,0.2,candidate_violation_auroc,
8,logreg,2,standard,0.01,representative_violation_rate,0.02
8,logreg,2,standard,0.01,rule_count,2.0
8,logreg,2,standard,0.01,candidate_violation_auroc,
8,logreg,2,multibin_noguard,0.01,representative_violation_rate,0.006018054162487462
8,logreg,2,multibin_noguard,0.01,rule_count,1.994
8,logreg,2,multibin_noguard,0.01,candidate_violation_auroc,0.9628791047385906
8,logreg,2,guarded,0.01,representative_violation_rate,0.006066734074823054
8,logreg,2,guarded,0.01,rule_count,1.978
8,logreg,2,guarded,0.01,candidate_violation_auroc,0.9628791047385906
8,logreg,2,random_pruned_multibin,0.01,representative_violation_rate,0.006066734074823054
8,logreg,2,random_pruned_multibin,0.01,rule_count,1.978
8,logreg,2,random_pruned_multibin,0.01,candidate_violation_auroc,
8,logreg,2,standard,0.05,representative_violation_rate,0.02
8,logreg,2,standard,0.05,rule_count,2.0
8,logreg,2,standard,0.05,candidate_violation_auroc,
8,logreg,2,multibin_noguard,0.05,representative_violation_rate,0.006018054162487462
8,logreg,2,multibin_noguard,0.05,rule_count,1.994
8,logreg,2,multibin_noguard,0.05,candidate_violation_auroc,0.9628791047385906
8,logreg,2,guarded,0.05,representative_violation_rate,0.0
8,logreg,2,guarded,0.05,rule_count,1.91
8,logreg,2,guarded,0.05,candidate_violation_auroc,0.9628791047385906
8,logreg,2,random_pruned_multibin,0.05,representative_violation_rate,0.0062827225130890054
8,logreg,2,random_pruned_multibin,0.05,rule_count,1.91
8,logreg,2,random_pruned_multibin,0.05,candidate_violation_auroc,
8,logreg,2,standard,0.1,representative_violation_rate,0.02
8,logreg,2,standard,0.1,rule_count,2.0
8,logreg,2,standard,0.1,candidate_violation_auroc,
8,logreg,2,multibin_noguard,0.1,representative_violation_rate,0.006018054162487462
8,logreg,2,multibin_noguard,0.1,rule_count,1.994
8,logreg,2,multibin_noguard,0.1,candidate_violation_auroc,0.9628791047385906
8,logreg,2,guarded,0.1,representative_violation_rate,0.0
8,logreg,2,guarded,0.1,rule_count,1.856
8,logreg,2,guarded,0.1,candidate_violation_auroc,0.9628791047385906
8,logreg,2,random_pruned_multibin,0.1,representative_violation_rate,0.00646551724137931
8,logreg,2,random_pruned_multibin,0.1,rule_count,1.856
8,logreg,2,random_pruned_multibin,0.1,candidate_violation_auroc,
8,logreg,2,standard,0.2,representative_violation_rate,0.02
8,logreg,2,standard,0.2,rule_count,2.0
8,logreg,2,standard,0.2,candidate_violation_auroc,
8,logreg,2,multibin_noguard,0.2,representative_violation_rate,0.006018054162487462
8,logreg,2,multibin_noguard,0.2,rule_count,1.994
8,logreg,2,multibin_noguard,0.2,candidate_violation_auroc,0.9628791047385906
8,logreg,2,guarded,0.2,representative_violation_rate,0.0
8,logreg,2,guarded,0.2,rule_count,1.712
8,logreg,2,guarded,0.2,candidate_violation_auroc,0.9628791047385906
8,logreg,2,random_pruned_multibin,0.2,representative_violation_rate,0.007009345794392523
8,logreg,2,random_pruned_multibin,0.2,rule_count,1.712
8,logreg,2,random_pruned_multibin,0.2,candidate_violation_auroc,
8,logreg,10,standard,0.01,representative_violation_rate,0.02012072434607646
8,logreg,10,standard,0.01,rule_count,8.991983967935871
8,logreg,10,standard,0.01,candidate_violation_auroc,
8,logreg,10,multibin_noguard,0.01,representative_violation_rate,0.0020161290322580645
8,logreg,10,multibin_noguard,0.01,rule_count,9.511022044088177
8,logreg,10,multibin_noguard,0.01,candidate_violation_auroc,0.8737349134136614
8,logreg,10,guarded,0.01,representative_violation_rate,0.002034587995930824
8,logreg,10,guarded,0.01,rule_count,9.28256513026052
8,logreg,10,guarded,0.01,candidate_violation_auroc,0.8737349134136614
8,logreg,10,random_pruned_multibin,0.01,representative_violation_rate,0.002068252326783868
8,logreg,10,random_pruned_multibin,0.01,rule_count,9.28256513026052
8,logreg,10,random_pruned_multibin,0.01,candidate_violation_auroc,
8,logreg,10,standard,0.05,representative_violation_rate,0.02012072434607646
8,logreg,10,standard,0.05,rule_count,8.991983967935871
8,logreg,10,standard,0.05,candidate_violation_auroc,
8,logreg,10,multibin_noguard,0.05,representative_violation_rate,0.0020161290322580645
8,logreg,10,multibin_noguard,0.05,rule_count,9.511022044088177
8,logreg,10,multibin_noguard,0.05,candidate_violation_auroc,0.8737349134136614
8,logreg,10,guarded,0.05,representative_violation_rate,0.0010695187165775401
8,logreg,10,guarded,0.05,rule_count,8.629258517034069
8,logreg,10,guarded,0.05,candidate_violation_auroc,0.8737349134136614
8,logreg,10,random_pruned_multibin,0.05,representative_violation_rate,0.002232142857142857
8,logreg,10,random_pruned_multibin,0.05,rule_count,8.629258517034069
8,logreg,10,random_pruned_multibin,0.05,candidate_violation_auroc,
8,logreg,10,standard,0.1,representative_violation_rate,0.02012072434607646
8,logreg,10,standard,0.1,rule_count,8.991983967935871
8,logreg,10,standard,0.1,candidate_violation_auroc,
8,logreg,10,multibin_noguard,0.1,representative_violation_rate,0.0020161290322580645
8,logreg,10,multibin_noguard,0.1,rule_count,9.511022044088177
8,logreg,10,multibin_noguard,0.1,candidate_violation_auroc,0.8737349134136614
8,logreg,10,guarded,0.1,representative_violation_rate,0.0
8,logreg,10,guarded,0.1,rule_count,8.040080160320642
8,logreg,10,guarded,0.1,candidate_violation_auroc,0.8737349134136614
8,logreg,10,random_pruned_multibin,0.1,representative_violation_rate,0.0024183796856106408
8,logreg,10,random_pruned_multibin,0.1,rule_count,8.040080160320642
8,logreg,10,random_pruned_multibin,0.1,candidate_violation_auroc,
8,logreg,10,standard,0.2,representative_violation_rate,0.02012072434607646
8,logreg,10,standard,0.2,rule_count,8.991983967935871
8,logreg,10,standard,0.2,candidate_violation_auroc,
8,logreg,10,multibin_noguard,0.2,representative_violation_rate,0.0020161290322580645
8,logreg,10,multibin_noguard,0.2,rule_count,9.511022044088177
8,logreg,10,multibin_noguard,0.2,candidate_violation_auroc,0.8737349134136614
8,logreg,10,guarded,0.2,representative_violation_rate,0.0
8,logreg,10,guarded,0.2,rule_count,6.94188376753507
8,logreg,10,guarded,0.2,candidate_violation_auroc,0.8737349134136614
8,logreg,10,random_pruned_multibin,0.2,representative_violation_rate,0.0013966480446927375
8,logreg,10,random_pruned_multibin,0.2,rule_count,6.94188376753507
8,logreg,10,random_pruned_multibin,0.2,candidate_violation_auroc,
8,rf,2,standard,0.01,representative_violation_rate,0.021
8,rf,2,standard,0.01,rule_count,2.0
8,rf,2,standard,0.01,candidate_violation_auroc,
8,rf,2,multibin_noguard,0.01,representative_violation_rate,0.006018054162487462
8,rf,2,multibin_noguard,0.01,rule_count,1.994
8,rf,2,multibin_noguard,0.01,candidate_violation_auroc,0.9585000184329225
8,rf,2,guarded,0.01,representative_violation_rate,0.0060790273556231
8,rf,2,guarded,0.01,rule_count,1.974
8,rf,2,guarded,0.01,candidate_violation_auroc,0.9585000184329225
8,rf,2,random_pruned_multibin,0.01,representative_violation_rate,0.0060790273556231
8,rf,2,random_pruned_multibin,0.01,rule_count,1.974
8,rf,2,random_pruned_multibin,0.01,candidate_violation_auroc,
8,rf,2,standard,0.05,representative_violation_rate,0.021
8,rf,2,standard,0.05,rule_count,2.0
8,rf,2,standard,0.05,candidate_violation_auroc,
8,rf,2,multibin_noguard,0.05,representative_violation_rate,0.006018054162487462
8,rf,2,multibin_noguard,0.05,rule_count,1.994
8,rf,2,multibin_noguard,0.05,candidate_violation_auroc,0.9585000184329225
8,rf,2,guarded,0.05,representative_violation_rate,0.0
8,rf,2,guarded,0.05,rule_count,1.916
8,rf,2,guarded,0.05,candidate_violation_auroc,0.9585000184329225
8,rf,2,random_pruned_multibin,0.05,representative_violation_rate,0.0041753653444676405
8,rf,2,random_pruned_multibin,0.05,rule_count,1.916
8,rf,2,random_pruned_multibin,0.05,candidate_violation_auroc,
8,rf,2,standard,0.1,representative_violation_rate,0.021
8,rf,2,standard,0.1,rule_count,2.0
8,rf,2,standard,0.1,candidate_violation_auroc,
8,rf,2,multibin_noguard,0.1,representative_violation_rate,0.006018054162487462
8,rf,2,multibin_noguard,0.1,rule_count,1.994
8,rf,2,multibin_noguard,0.1,candidate_violation_auroc,0.9585000184329225
8,rf,2,guarded,0.1,representative_violation_rate,0.0
8,rf,2,guarded,0.1,rule_count,1.864
8,rf,2,guarded,0.1,candidate_violation_auroc,0.9585000184329225
8,rf,2,random_pruned_multibin,0.1,representative_violation_rate,0.006437768240343348
8,rf,2,random_pruned_multibin,0.1,rule_count,1.864
8,rf,2,random_pruned_multibin,0.1,candidate_violation_auroc,
8,rf,2,standard,0.2,representative_violation_rate,0.021
8,rf,2,standard,0.2,rule_count,2.0
8,rf,2,standard,0.2,candidate_violation_auroc,
8,rf,2,multibin_noguard,0.2,representative_violation_rate,0.006018054162487462
8,rf,2,multibin_noguard,0.2,rule_count,1.994
8,rf,2,multibin_noguard,0.2,candidate_violation_auroc,0.9585000184329225
8,rf,2,guarded,0.2,representative_violation_rate,0.0
8,rf,2,guarded,0.2,rule_count,1.7
8,rf,2,guarded,0.2,candidate_violation_auroc,0.9585000184329225
8,rf,2,random_pruned_multibin,0.2,representative_violation_rate,0.0035294117647058825
8,rf,2,random_pruned_multibin,0.2,rule_count,1.7
8,rf,2,random_pruned_multibin,0.2,candidate_violation_auroc,
8,rf,10,standard,0.01,representative_violation_rate,0.019308943089430895
8,rf,10,standard,0.01,rule_count,9.06
8,rf,10,standard,0.01,candidate_violation_auroc,
8,rf,10,multibin_noguard,0.01,representative_violation_rate,0.0030120481927710845
8,rf,10,multibin_noguard,0.01,rule_count,9.596
8,rf,10,multibin_noguard,0.01,candidate_violation_auroc,0.8789105652707428
8,rf,10,guarded,0.01,representative_violation_rate,0.002036659877800407
8,rf,10,guarded,0.01,rule_count,9.416
8,rf,10,guarded,0.01,candidate_violation_auroc,0.8789105652707428
8,rf,10,random_pruned_multibin,0.01,representative_violation_rate,0.003076923076923077
8,rf,10,random_pruned_multibin,0.01,rule_count,9.416
8,rf,10,random_pruned_multibin,0.01,candidate_violation_auroc,
8,rf,10,standard,0.05,representative_violation_rate,0.019308943089430895
8,rf,10,standard,0.05,rule_count,9.06
8,rf,10,standard,0.05,candidate_violation_auroc,
8,rf,10,multibin_noguard,0.05,representative_violation_rate,0.0030120481927710845
8,rf,10,multibin_noguard,0.05,rule_count,9.596
8,rf,10,multibin_noguard,0.05,candidate_violation_auroc,0.8789105652707428
8,rf,10,guarded,0.05,representative_violation_rate,0.0
8,rf,10,guarded,0.05,rule_count,8.682
8,rf,10,guarded,0.05,candidate_violation_auroc,0.8789105652707428
8,rf,10,random_pruned_multibin,0.05,representative_violation_rate,0.0033259423503325942
8,rf,10,random_pruned_multibin,0.05,rule_count,8.682
8,rf,10,random_pruned_multibin,0.05,candidate_violation_auroc,
8,rf,10,standard,0.1,representative_violation_rate,0.019308943089430895
8,rf,10,standard,0.1,rule_count,9.06
8,rf,10,standard,0.1,candidate_violation_auroc,
8,rf,10,multibin_noguard,0.1,representative_violation_rate,0.0030120481927710845
8,rf,10,multibin_noguard,0.1,rule_count,9.596
8,rf,10,multibin_noguard,0.1,candidate_violation_auroc,0.8789105652707428
8,rf,10,guarded,0.1,representative_violation_rate,0.0
8,rf,10,guarded,0.1,rule_count,7.952
8,rf,10,guarded,0.1,candidate_violation_auroc,0.8789105652707428
8,rf,10,random_pruned_multibin,0.1,representative_violation_rate,0.003579952267303103
8,rf,10,random_pruned_multibin,0.1,rule_count,7.952
8,rf,10,random_pruned_multibin,0.1,candidate_violation_auroc,
8,rf,10,standard,0.2,representative_violation_rate,0.019308943089430895
8,rf,10,standard,0.2,rule_count,9.06
8,rf,10,standard,0.2,candidate_violation_auroc,
8,rf,10,multibin_noguard,0.2,representative_violation_rate,0.0030120481927710845
8,rf,10,multibin_noguard,0.2,rule_count,9.596
8,rf,10,multibin_noguard,0.2,candidate_violation_auroc,0.8789105652707428
8,rf,10,guarded,0.2,representative_violation_rate,0.0
8,rf,10,guarded,0.2,rule_count,6.588
8,rf,10,guarded,0.2,candidate_violation_auroc,0.8789105652707428
8,rf,10,random_pruned_multibin,0.2,representative_violation_rate,0.004497751124437781
8,rf,10,random_pruned_multibin,0.2,rule_count,6.588
8,rf,10,random_pruned_multibin,0.2,candidate_violation_auroc,
9,logreg,2,standard,0.01,representative_violation_rate,0.023
9,logreg,2,standard,0.01,rule_count,2.0
9,logreg,2,standard,0.01,candidate_violation_auroc,
9,logreg,2,multibin_noguard,0.01,representative_violation_rate,0.006
9,logreg,2,multibin_noguard,0.01,rule_count,2.0
9,logreg,2,multibin_noguard,0.01,candidate_violation_auroc,0.9511273224445451
9,logreg,2,guarded,0.01,representative_violation_rate,0.005030181086519115
9,logreg,2,guarded,0.01,rule_count,1.988
9,logreg,2,guarded,0.01,candidate_violation_auroc,0.9511273224445451
9,logreg,2,random_pruned_multibin,0.01,representative_violation_rate,0.006036217303822937
9,logreg,2,random_pruned_multibin,0.01,rule_count,1.988
9,logreg,2,random_pruned_multibin,0.01,candidate_violation_auroc,
9,logreg,2,standard,0.05,representative_violation_rate,0.023
9,logreg,2,standard,0.05,rule_count,2.0
9,logreg,2,standard,0.05,candidate_violation_auroc,
9,logreg,2,multibin_noguard,0.05,representative_violation_rate,0.006
9,logreg,2,multibin_noguard,0.05,rule_count,2.0
9,logreg,2,multibin_noguard,0.05,candidate_violation_auroc,0.9511273224445451
9,logreg,2,guarded,0.05,representative_violation_rate,0.0
9,logreg,2,guarded,0.05,rule_count,1.914
9,logreg,2,guarded,0.05,candidate_violation_auroc,0.9511273224445451
9,logreg,2,random_pruned_multibin,0.05,representative_violation_rate,0.006269592476489028
9,logreg,2,random_pruned_multibin,0.05,rule_count,1.914
9,logreg,2,random_pruned_multibin,0.05,candidate_violation_auroc,
9,logreg,2,standard,0.1,representative_violation_rate,0.023
9,logreg,2,standard,0.1,rule_count,2.0
9,logreg,2,standard,0.1,candidate_violation_auroc,
9,logreg,2,multibin_noguard,0.1,representative_violation_rate,0.006
9,logreg,2,multibin_noguard,0.1,rule_count,2.0
9,logreg,2,multibin_noguard,0.1,candidate_violation_auroc,0.9511273224445451
9,logreg,2,guarded,0.1,representative_violation_rate,0.0
9,logreg,2,guarded,0.1,rule_count,1.82
9,logreg,2,guarded,0.1,candidate_violation_auroc,0.9511273224445451
9,logreg,2,random_pruned_multibin,0.1,representative_violation_rate,0.006593406593406593
9,logreg,2,random_pruned_multibin,0.1,rule_count,1.82
9,logreg,2,random_pruned_multibin,0.1,candidate_violation_auroc,
9,logreg,2,standard,0.2,representative_violation_rate,0.023
9,logreg,2,standard,0.2,rule_count,2.0
9,logreg,2,standard,0.2,candidate_violation_auroc,
9,logreg,2,multibin_noguard,0.2,representative_violation_rate,0.006
9,logreg,2,multibin_noguard,0.2,rule_count,2.0
9,logreg,2,multibin_noguard,0.2,candidate_violation_auroc,0.9511273224445451
9,logreg,2,guarded,0.2,representative_violation_rate,0.0
9,logreg,2,guarded,0.2,rule_count,1.642
9,logreg,2,guarded,0.2,candidate_violation_auroc,0.9511273224445451
